prc_food_h_1,prc_food_h_2,prc_food_h_3,ridge_food_h_1,ridge_food_h_2,ridge_food_h_3,lasso_food_h_1,lasso_food_h_2,lasso_food_h_3,xgb_food_h_1,xgb_food_h_2,xgb_food_h_3,cb_ridge_lasso_food_h_1,cb_ridge_lasso_food_h_2,cb_ridge_lasso_food_h_3,cb_ridge_pcr_food_h_1,cb_ridge_pcr_food_h_2,cb_ridge_pcr_food_h_3,cb_ridge_prc_lasso_food_h_1,cb_ridge_prc_lasso_food_h_2,cb_ridge_prc_lasso_food_h_3,ar_1_food_h_1,ar_1_food_h_2,ar_1_food_h_3
0.7922907826605728,1.055526959063649,0.9507045518738364,1.0753404416573922,1.4253421505806214,1.6481218915563622,1.0642794408611012,1.670583204024141,2.16649964067512,1.1521333,1.2581286,1.7879542,1.0698099412592468,1.5479626773023814,1.9073107661157411,1.0753404416573922,1.4253421505806214,1.6481218915563622,0.9773035550596886,1.3838174378894703,1.588442028035106,0.8713382081925203,1.30595596621401,1.3733941192209642
1.8155930503684108,1.1695619475655252,1.4036043446233617,1.731096543273726,1.5474667474368715,1.7392058909699988,1.738704029523373,1.6566947800798015,1.9844557581464703,1.3270043,1.2628394,1.7516012,1.7349002863985494,1.6020807637583363,1.8618308245582345,1.731096543273726,1.5474667474368715,1.7392058909699988,1.7617978743885034,1.4579078250273996,1.7090886645799437,1.519730270763884,0.9620542282880213,1.3706168241026182
2.4237080276336735,1.8726369086954904,1.2894038446741107,2.1350256583235163,1.9694760648836225,2.055731410609053,2.015704319729748,2.052209487147533,2.2217790605967207,2.0932426,1.2954638,1.3232247,2.075364989026632,2.010842776015578,2.138755235602887,2.1350256583235163,1.9694760648836225,2.055731410609053,2.1914793352289794,1.9647741535755483,1.8556381052932949,2.360990682158858,1.5554779693260246,1.0605027479862397
2.682053431431429,2.3257531232051463,1.8546041858280409,2.47419929868268,1.7739941963933754,2.1568652577716296,2.5127881560935332,1.970761854195756,2.290816276905079,2.5162523,1.8362356,1.1309797,2.4934937273881066,1.8723780252945657,2.2238407673383542,2.47419929868268,1.7739941963933754,2.1568652577716296,2.556346962069214,2.023503057931426,2.1007619068349164,2.727845395896838,2.325419381837115,1.595623786650867
3.5213711992881067,2.5414501228110185,2.20762173739615,2.95436223201545,2.3608630814514493,1.7433929669678192,3.117343619463758,2.372187452770868,1.6305456192297072,2.897723,2.5465932,1.8075957,3.0358529257396043,2.3665252671111587,1.6869692930987632,2.95436223201545,2.3608630814514493,1.7433929669678192,3.1976923502557715,2.4248335523444453,1.8605201078645583,3.6421015149210576,2.661173486815624,2.2899199866194815
2.250603523873418,3.564400492849943,2.73226596119153,2.345693002456712,2.3790960000046257,2.114485074352303,2.481441047384231,2.5088469825999864,2.1125920646038128,2.1350758,2.3329465,2.2588274,2.4135670249204715,2.443971491302306,2.1135385694780577,2.345693002456712,2.3790960000046257,2.114485074352303,2.3592458579047872,2.8174478251515183,2.3197810333825486,2.1547496988229073,3.4979222962730576,2.592686918521699
1.7862448438552103,2.2337716694181484,3.4585276550862796,1.8191211466828876,2.2153225877195633,2.059185007703697,2.0180472973499564,2.314056600267807,2.221175415824181,1.663342,2.554735,1.9483763,1.918584222016422,2.264689593993685,2.140180211763939,1.8191211466828876,2.2153225877195633,2.059185007703697,1.874471095962685,2.2543836191351727,2.579629359538053,1.7798572768210696,2.1366627591832,3.347226821551257
2.4344853169181673,1.9299504383364352,2.340021381989477,2.642985948347923,2.027014243957349,2.139889367709359,2.7554537185350907,2.1976709465984516,2.2820362340468723,2.0692034,1.6450425,1.7164185,2.699219833441507,2.1123425952779,2.2109628008781157,2.642985948347923,2.027014243957349,2.139889367709359,2.6109749946003937,2.051545209630745,2.2539823279152364,2.152749684641552,1.79355235362261,2.1197083267477184
2.44969730000897,2.3337662081439925,1.8185634527360115,2.99561847225075,2.782013172766013,2.0234943172579793,3.2115995578176264,2.8701655138621827,2.324085937493228,2.5876732,2.4468176,1.6715245,3.103609015034188,2.8260893433140977,2.1737901273756037,2.99561847225075,2.782013172766013,2.0234943172579793,2.8856384433591153,2.6619816315907294,2.055381235829073,2.5278572948847335,2.1348322989321566,1.8103078361656162
2.8461765390584857,2.8386824037371694,2.7253840629286765,2.865953416019998,3.1204078585005393,2.7069423502946277,2.996487125406749,3.3634497724323533,2.8360929724357535,2.0635378,2.5457559,2.1147897,2.9312202707133737,3.241928815466446,2.7715176613651904,2.865953416019998,3.1204078585005393,2.7069423502946277,2.9028723601617443,3.107513344890021,2.756139795219686,2.4287516416684554,2.478139649857407,2.1180577055759744
3.002377513999642,2.8898400084539073,2.854602778106336,2.9167128732391427,3.1033898510450832,3.1810677547121937,2.9624293679204072,3.249464394950526,3.480474192082706,2.707939,2.4065592,2.053785,2.939571120579775,3.1764271229978047,3.33077097339745,2.9167128732391427,3.1033898510450832,3.1810677547121937,2.9605065850530643,3.0808980848165057,3.1720482416337457,2.807331134755919,2.387435813576028,2.4276357920323384
2.905997728737497,3.0272044687094004,2.861318015088556,3.181056536605913,3.050159082664713,3.1145500346742256,3.1432627434018405,3.0798066912933315,3.3808067764834586,2.7081735,2.5217874,2.4314632,3.1621596400038765,3.0649828869790223,3.247678405578842,3.181056536605913,3.050159082664713,3.1145500346742256,3.0767723362484163,3.052390080889148,3.118891608748747,2.7993906333676537,2.7339207137416692,2.345843427276494
3.441763507582168,2.763997213034373,2.854843195243368,3.083238540344537,3.4250428888496653,3.2293429457067413,3.241770131997235,3.4337682594160785,3.272121716182858,2.9436448,2.577169,2.7712858,3.162504336170886,3.429405574132872,3.2507323309447997,3.083238540344537,3.4250428888496653,3.2293429457067413,3.2555907266413135,3.2076027871000385,3.1187692857109894,3.444031567912421,2.726653379189709,2.6582868750797966
2.018050380004998,2.686373526375454,2.046977257319453,2.2776611915612763,3.000680479789351,3.422616467844304,2.3850041519937246,3.121453381626181,3.608977579261513,2.6869402,2.6738966,2.7378743,2.3313326717775005,3.0610669307077663,3.515797023552908,2.2776611915612763,3.000680479789351,3.422616467844304,2.226905241186666,2.936169129263662,3.026190434808423,2.6870750419707754,3.3166439991962373,2.6517335416945063
2.680346792525248,1.944164958293984,2.5324503329892805,2.3035322011283683,2.4065590339957756,2.856414734169922,2.216982212330077,2.35296573579884,3.04174358646699,2.6861386,2.3899174,2.6305716,2.2602572067292224,2.3797623848973077,2.949079160318456,2.3035322011283683,2.4065590339957756,2.856414734169922,2.400287068661231,2.2345632426962,2.8102028845420643,2.7629489431107555,2.623859495255796,3.183758756641311
2.6731346391275395,2.525353523373417,1.823949168855893,2.4198133487117777,2.5720605613238714,2.549515347230674,2.2508031884528084,2.3712899564073417,2.5953081075195428,2.6867535,2.4772885,2.6329765,2.335308268582293,2.4716752588656066,2.5724117273751084,2.4198133487117777,2.5720605613238714,2.549515347230674,2.4479170587640415,2.4895680137015432,2.3229242078687036,2.837940589586287,2.693301082932047,2.55903895242366
2.2629823440171566,3.3707094111058735,3.291399758320862,1.863636617448628,2.3120060114845313,2.6131032936628023,1.8489162996179245,2.312493322769785,2.888427991530107,1.5545896,1.7069374,2.4493442,1.8562764585332765,2.3122496671271584,2.7507656425964546,1.863636617448628,2.3120060114845313,2.6131032936628023,1.991845087027903,2.6650695817867303,2.9309770145045904,1.5543056707437928,2.761935210286454,2.6216580422140976
3.0557306806069704,2.2888584114198096,3.247762713179527,2.68757199556393,2.174584656979339,2.6314339163430747,2.4551514998863415,2.1446518751821317,2.6248814239696037,2.7388718,1.690365,2.283111,2.5713617477251356,2.1596182660807353,2.628157670156339,2.68757199556393,2.174584656979339,2.6314339163430747,2.7328180586857473,2.2026983145270935,2.8346926844974014,2.8327003473107095,1.5871221926106127,2.683549003053459
3.068555479959016,2.826457676906743,2.131539682241482,2.8569814804593348,3.026004801428046,2.388512488756577,2.685005065808495,2.8386113419784396,2.3003531031295648,2.8974485,2.4789517,1.9857416,2.770993273133915,2.932308071703243,2.344432795943071,2.8569814804593348,3.026004801428046,2.388512488756577,2.8701806754089483,2.897024606771076,2.273468424709208,3.193229015870685,2.7571392166976576,1.6241590279308409
2.8994385780797014,2.7876650165643007,2.5923629344786336,2.6581239244320622,2.980530015216302,3.305331967751394,2.571868562465222,2.8184926223367333,3.039860500852769,2.8717325,2.584139,2.4665244,2.6149962434486422,2.8995113187765176,3.1725962343020813,2.6581239244320622,2.980530015216302,3.305331967751394,2.7098103549923285,2.862229218039112,2.9791851343609324,3.1902681524090903,3.0871035756070686,2.679224206296632
3.0978316489537447,2.842788042480317,2.751395790007086,2.7968791379776876,2.802993900674446,3.2039599679702073,2.5864012616978953,2.748243609093556,2.895971995439341,2.692756,2.8136668,2.4629302,2.6916401998377912,2.7756187548840012,3.049965981704774,2.7968791379776876,2.802993900674446,3.2039599679702073,2.82703734954311,2.7980085174161062,2.9504425844722113,3.0973548380827864,3.0843937233841494,2.9767702231665636
2.184322278712632,2.5415266288318223,2.321062942933116,2.2098799389214676,2.7495491949383446,2.803366752423752,2.331746485295205,2.727252727720425,2.6708770329377556,2.6902606,2.7221527,2.2061534,2.270813212108336,2.7384009613293845,2.737121892680754,2.2098799389214676,2.7495491949383446,2.803366752423752,2.2419829009764345,2.6727761838301975,2.598435576098208,2.64271076956281,2.9993572620167854,2.9743266085352724
2.423181235120973,2.210408838870921,2.543829334563812,2.237195498892189,2.0418000120152944,2.588562560487522,2.1784785740322317,2.226837552050432,2.5144310576967612,2.3378649,2.6476068,2.2110565,2.20783703646221,2.1343187820328633,2.551496809092142,2.237195498892189,2.0418000120152944,2.588562560487522,2.2796184360151313,2.159682134312216,2.548940984249365,2.4631410955305215,2.5832562645555956,2.8976448103792496
2.493170473785142,2.073834652777904,1.9495807940050351,2.58926353084788,1.9851210758971087,2.174278842338823,2.4260849985989985,2.00036776438305,2.097162862874151,2.771797,2.3848405,2.5483963,2.5076742647234394,1.9927444201400792,2.135720852606487,2.58926353084788,1.9851210758971087,2.174278842338823,2.502839667744007,2.019774497686021,2.0736741664060028,2.8145180657550877,2.4189098545785503,2.5224249083892483
2.208082542965057,2.542139242028444,2.1999146102968954,2.022990223583097,2.0902734017527953,1.8695340186726723,1.9461035062445369,2.1378338091352855,1.6987932957983771,2.2650325,2.6440444,2.390775,1.984546864913817,2.1140536054440404,1.7841636572355246,2.022990223583097,2.0902734017527953,1.8695340186726723,2.0590587575975636,2.2567488176388415,1.9227473082559816,2.1740818969690054,2.7404983628621653,2.374225206345162
2.234974471962567,2.289531211284148,2.5978393870336074,1.8642196545005931,1.717734265698054,1.7847612751048916,1.8327695503624093,1.9081069344420256,1.6671570435120262,2.369364,1.8855069,2.0891557,1.8484946024315012,1.81292060007004,1.725959159308459,1.8642196545005931,1.717734265698054,1.7847612751048916,1.977321225608523,1.971790803808076,2.0165859018835084,2.0851537854969155,2.1543560438616858,2.664218283255638
1.2985433141965097,2.0486791389439065,2.143093015205488,1.5687653912965671,1.5945248682566855,1.555886398001825,1.745546413867088,1.8115157104417356,1.5119371301662534,1.2592204,2.274376,2.1640062,1.6571559025818274,1.7030202893492106,1.5339117640840392,1.5687653912965671,1.5945248682566855,1.555886398001825,1.537618373120055,1.818239905880776,1.736972181124522,1.4538063400694243,2.0729669343406174,2.1356632813944247
1.706288457554195,1.8168613318596052,2.5082279062164536,1.1840954435033022,1.4189387891464371,1.4910306528823432,1.2732362378047473,1.7700962118901056,1.671661215407784,1.120092,1.3198195,2.4869213,1.2286658406540247,1.5945175005182717,1.5813459341450635,1.1840954435033022,1.4189387891464371,1.4910306528823432,1.387873379620748,1.6686321109653826,1.8903065915021935,1.1818049469272653,1.4951428297786762,2.0622704900195443
1.048849263680362,0.9980426002094416,1.045103074209253,1.6047211533224692,1.1803475218998136,1.4229720330908058,1.5586514174445871,1.4714327873840214,1.5980427231922836,1.489086,1.2926096,1.460093,1.5816862853835283,1.3258901546419175,1.5105073781415448,1.6047211533224692,1.1803475218998136,1.4229720330908058,1.4040739448158062,1.216607636497759,1.355372610164114,1.6205839526841186,1.2462007257593148,1.5412164545713023
0.9858601614224808,0.9282207010380588,0.8960822178913233,1.1231684643481257,1.3637040959828564,1.2552521545834665,1.2445065922000738,1.554032592154153,1.602607726213772,1.2375331,1.7450432,1.188614,1.1838375282740996,1.4588683440685046,1.428929940398619,1.1231684643481257,1.3637040959828564,1.2552521545834665,1.1178450726568934,1.2819857963916892,1.2513140328961871,1.2674163394038804,1.6477816427936116,1.3167324171831396
1.0477564459142108,0.9667164198295288,0.8702601302822026,1.1182162627706171,0.8382128808894986,1.5370094852972491,1.1023245498356613,1.1234832783713982,1.802801261611362,1.070841,1.1471393,1.8122165,1.1102704063031392,0.9808480796304484,1.6699053734543057,1.1182162627706171,0.8382128808894986,1.5370094852972491,1.08943241950683,0.9761375263634752,1.4033569590636048,1.0886260344687833,1.3245542956618677,1.678858807771083
1.413390281810019,1.1175019108416335,0.9787384113344804,1.5170483216811648,1.0488012707925134,0.9050631331967998,1.5231574561566823,1.1274345204731802,1.2106629004841014,1.198778,1.112255,1.0545053,1.5201028889189234,1.0881178956328468,1.0578630168404506,1.5170483216811648,1.0488012707925134,0.9050631331967998,1.4845320198826222,1.097912567369109,1.0314881483384604,1.3492715833620499,1.1609211827037131,1.3873879046700321
1.581772903229884,1.512994350988711,1.2070468531223446,1.3314532010162612,1.3817434904840384,1.1642110763052504,1.4097095282876628,1.4174500945906554,1.2182619445708345,1.1487085,1.1722006,1.1048146,1.370581364651962,1.399596792537347,1.1912365104380425,1.3314532010162612,1.3817434904840384,1.1642110763052504,1.440978544177936,1.4373959786878014,1.196506624666143,1.4364527440942843,1.3994701496601407,1.2398314196313145
2.1443522231248635,1.7023183444150036,1.581715708029252,1.8165023670502305,1.372529823933236,1.6449156288967486,1.7116959361064503,1.2994745484498726,1.498551121723839,1.8570293,1.1827875,1.4516217,1.7640991515783404,1.3360021861915543,1.5717333753102938,1.8165023670502305,1.372529823933236,1.6449156288967486,1.8908501754271816,1.4581075722660373,1.5750608195499467,1.9646920660168845,1.479260408573225,1.4549434250034123
2.060218970874933,1.8788814434330643,1.4471906954571176,1.9025791948706676,1.790393023171224,1.4640710889829935,2.023509077359458,1.6229272708645623,1.302885697093884,2.2451177,1.7261904,1.1144742,1.9630441361150628,1.7066601470178933,1.383478393038439,1.9025791948706676,1.790393023171224,1.4640710889829935,1.9954357477016864,1.7640672458229505,1.4047158271779985,2.2309156524210922,1.9627175214433972,1.5268944496627963
1.945898406741736,2.3915841539275347,2.1759215250399087,1.4086971054516924,1.7187220757628203,1.647688553010905,1.696996404801893,1.900861660376578,1.4978012185098288,1.6805315,2.205669,1.5981691,1.5528467551267928,1.8097918680696992,1.572744885760367,1.4086971054516924,1.7187220757628203,1.647688553010905,1.683863972331774,2.003722630022311,1.773803765520214,1.6080474096624835,2.2063716401721423,1.9628528626787
1.6721285385183091,2.0787965447581676,2.4563487130349255,1.7253320937347345,1.3736518397699773,1.5076277368360602,1.926403333559889,1.562709645885803,1.7058806535183648,1.3782192,1.4977244,1.859062,1.8258677136473116,1.46818074282789,1.6067541951772126,1.7253320937347345,1.3736518397699773,1.5076277368360602,1.774621321937644,1.671719343471316,1.8899523677964505,1.4340106947740494,1.6363079023069078,2.1825684488144605
2.218143302752554,2.008331899104147,2.345121441674018,2.022954272031112,1.9294114192562624,1.65947111640501,2.1415726553114753,1.7480585767355965,1.5480152614521476,1.8703549,1.2118676,1.476497,2.0822634636712936,1.8387349979959295,1.6037431889285787,2.022954272031112,1.9294114192562624,1.65947111640501,2.127556743365047,1.8952672983653351,1.8508692731770584,1.8707289933492388,1.4770253873151515,1.6685123394685615
2.3712189489153257,2.4140529313199233,2.1984941726686316,2.25407207198708,2.096331990733728,2.158028810336775,2.2073676979739876,1.908108542002235,1.716191111242996,1.7721053,1.9096037,1.4054849,2.230719884980534,2.0022202663679813,1.9371099607898856,2.25407207198708,2.096331990733728,2.158028810336775,2.277552906292131,2.1394978213519624,2.024238031416134,2.044928359373085,1.876720296429985,1.5248790147983844
2.547997636588648,2.3018267175045546,2.28325199450264,2.7139471891546387,2.491493988004994,2.274055378246221,2.5844049815248185,2.145705386121308,1.93649807036753,2.2466543,1.660165,2.421147,2.649176085339729,2.318599687063151,2.1052767243068757,2.7139471891546387,2.491493988004994,2.274055378246221,2.615449935756035,2.3130086972102855,2.1646018143721304,2.4716681470907136,2.036151673585287,1.8853046939941145
3.2991421756975443,2.783926220837462,2.4625371075604083,2.944428615203731,2.9120962295445896,2.836926472758416,2.7485482823825267,2.528725842098661,2.300925693146173,2.7601447,2.6349342,1.8667581,2.846488448793129,2.720411035821625,2.568926082952294,2.944428615203731,2.9120962295445896,2.836926472758416,2.9973730244279344,2.741582764160238,2.533463091154999,2.979050260961549,2.426714013711538,2.0290722554163216
3.352003341154206,3.470349482830473,2.9284678110342077,3.100966108881405,3.005572440594432,3.105405503270383,2.931899069927222,2.7112122413041027,2.6683141701218815,2.7612536,2.5263197,2.4527218,3.016432589404314,2.8583923409492673,2.886859836696132,3.100966108881405,3.005572440594432,3.105405503270383,3.1282895066542777,3.062378054909669,2.900729161475491,2.984343324894427,2.8910821167924765,2.3812626223640145
3.9766945508450338,3.361440119288332,3.3886411484740435,3.880086578174054,3.473492704486032,3.158561399011663,3.5176035149731315,3.0479191714172646,2.830267322859497,2.821992,2.4245102,2.1485252,3.698845046573593,3.2607059379516485,2.99441436093558,3.880086578174054,3.473492704486032,3.158561399011663,3.791461547997406,3.29428399839721,3.125823290115068,3.8427820572799716,2.895926454010525,2.8000074828388177
3.7953857060984912,3.862536320352784,3.283405804158655,4.031777962040321,4.081723110097172,3.6958753776986457,3.5970686527963083,3.6096559271317386,3.253490102747577,3.0195365,3.102254,2.4978335,3.8144233074183145,3.845689518614455,3.4746827402231113,4.031777962040321,4.081723110097172,3.6958753776986457,3.8080774403117066,3.851305119193898,3.4109237615349595,3.7430102680653583,3.681589871918395,2.804375873559468
3.786630481256719,3.6680510064012273,3.7012048669346735,3.910182949816844,4.181772573175989,4.195322417559254,3.568797029493032,3.5818651276329105,3.7389020504430905,3.505057,3.0980518,2.9582882,3.7394899896549383,3.88181885040445,3.967112234001173,3.910182949816844,4.181772573175989,4.195322417559254,3.755203486855532,3.810562902403376,3.878476444979006,3.8256508454526195,3.590276372226572,3.512849423162089
1.3709981217140432,3.726051471153444,3.621033439319339,1.9054146364853064,3.602335154335549,3.751405522792322,2.5477885608797948,3.3903717129101123,3.4477608575452123,1.4733806,2.8509939,2.710007,2.2266015986825507,3.4963534336228306,3.599583190168767,1.9054146364853064,3.602335154335549,3.751405522792322,1.941400439693048,3.572919446133035,3.6067332732189574,1.4147978099657623,3.6659109819412636,3.430507293213396
1.59146024200535,1.7714998261970765,3.987019596520241,1.6024014817236707,2.0643077534048575,3.408213660227787,2.0690796172254275,2.44953314552561,3.314451486555154,1.2994044,1.5800596,2.2244868,1.8357405494745491,2.256920449465234,3.3613325733914703,1.6024014817236707,2.0643077534048575,3.408213660227787,1.7543137803181494,2.0951135750425145,3.569894914434394,1.242298376029764,1.4594413010235168,3.4987109529434974
1.3882555133115335,1.8429211431195969,2.038743384092493,1.446179209674514,1.8158145221511144,2.20707193178459,1.7630514988430643,2.1841101525532274,2.421505864714004,1.2504445,1.4130349,1.7313042,1.604615354258789,1.9999623373521709,2.314288898249297,1.446179209674514,1.8158145221511144,2.20707193178459,1.5324954072763708,1.9476152726079796,2.2224403935303623,1.0709809848114717,1.3015657418945499,1.5090225300141913
1.5084686315962093,1.4367027626360482,1.8700025818808623,1.547193277559284,1.6713947401094558,2.0066573809627037,1.9195101282725269,1.9166156298707744,2.166908631589434,1.6797547,1.4936297,2.207867,1.7333517029159051,1.794005184990115,2.086783006276069,1.547193277559284,1.6713947401094558,2.0066573809627037,1.6583906791426737,1.674904377538759,2.0145228648109996,1.5017984759875225,1.1447720161995494,1.3666579305913966
1.120184290555334,1.395716900790679,1.331947340580999,1.253337887301366,1.6078013738663444,1.683745287224994,1.6943772805949215,1.9967928762329763,1.8973255607672508,1.2351274,1.2287624,1.6472914,1.4738575839481438,1.80229712504966,1.7905354239961224,1.253337887301366,1.6078013738663444,1.683745287224994,1.3559664861505407,1.6667703836299996,1.6376727295244144,1.2402551410886347,1.5390663669114084,1.2252688766191995
0.5183330795836533,0.9116709122471188,1.1611876349275954,0.8567986057613367,1.3523005972230884,1.4968017192327936,1.3838055775076017,1.7947203072070523,1.907472811162953,0.7299243,1.3520848,2.0776355,1.1203020916344693,1.5735104522150705,1.7021372651978737,0.8567986057613367,1.3523005972230884,1.4968017192327936,0.9196457542841971,1.3528972722257533,1.5218207217744473,0.7261498255643605,1.2996957249825971,1.5808245915345767
1.6824768471501708,0.3251115381620995,0.6502999060620903,1.7516850192422748,1.2670227226782913,1.4938744047798276,1.8486481517571416,1.565778936282114,1.7703055153750369,2.0205197,0.71227616,1.5280787,1.8001665854997082,1.4164008294802026,1.6320899600774323,1.7516850192422748,1.2670227226782913,1.4938744047798276,1.760936672716529,1.0526377323741682,1.304826608738985,1.9909756038652509,0.8291743888390664,1.3649716391220088
1.6618437061532032,1.7487048061601476,0.5248846707068265,1.446753854494892,1.833343625421902,1.5418789386302536,1.541398250967955,1.8638822332939204,1.601915967978691,1.6922698,1.8946713,0.6628813,1.4940760527314234,1.8486129293579112,1.5718974533044725,1.446753854494892,1.833343625421902,1.5418789386302536,1.5499986038720166,1.8153102216253232,1.2228931924385904,1.6373143752057684,1.986772836519027,0.9406780884956446
1.0288759259183504,0.7742141666298075,0.8555643071677836,1.7619978152759754,1.6721215602079025,1.7472430881081122,1.6177373384537064,1.6494420376863212,1.747273441938875,1.8688824,2.0691724,2.1712508,1.6898675768648408,1.660781798947112,1.7472582650234936,1.7619978152759754,1.6721215602079025,1.7472430881081122,1.469537026549344,1.3652592548413438,1.4500269457382569,1.8919154027305196,1.663093720925122,1.9845447908886493
2.0053587053121396,1.1492987320032364,0.8932624298698265,2.050403785286975,2.0200520341156545,1.8077917630496811,1.5857976724141096,1.7264878810893771,1.5935689705065257,2.0847037,2.0177262,1.8530359,1.8181007288505424,1.873269957602516,1.7006803667781034,2.050403785286975,2.0200520341156545,1.8077917630496811,1.8805200543377416,1.6319462157360891,1.4315410544753444,2.0391838169997487,1.896110599056983,1.692666504678381
1.430457632982841,1.9057625593152363,1.171946110122593,1.4960038727395484,2.1161961341184066,2.0902148400199945,1.2325471252827462,1.6441771127407758,1.6515203265132017,1.6130083,1.9501681,2.1727726,1.3642754990111472,1.8801866234295912,1.8708675832665984,1.4960038727395484,2.1161961341184066,2.0902148400199945,1.3863362103350452,1.8887119353914728,1.6378937588852631,1.537040429988004,2.0308941326274015,1.9027899379508715
2.29730101696367,2.51438160076821,2.98188258049694,1.2860865106432369,1.7454350701137455,2.2129973924830364,1.3657281800562613,1.3432198443448051,1.670802184550694,1.1849607,1.8445882,1.7002482,1.3259073453497492,1.5443274572292751,1.9418997885168652,1.2860865106432369,1.7454350701137455,2.2129973924830364,1.6497052358877229,1.86767883840892,2.28856071917689,1.2864578278034267,1.5713206361902727,2.0243312574015064
