prc_services_h_1,prc_services_h_2,prc_services_h_3,ridge_services_h_1,ridge_services_h_2,ridge_services_h_3,lasso_services_h_1,lasso_services_h_2,lasso_services_h_3,xgb_services_h_1,xgb_services_h_2,xgb_services_h_3,cb_ridge_lasso_services_h_1,cb_ridge_lasso_services_h_2,cb_ridge_lasso_services_h_3
1.0472656014499906,1.2008878734962365,2.145602654500364,2.2517189377790405,2.20644467143993,2.45870240829228,2.4944600283483855,2.3096969564840655,2.5311779265375307,1.8733057,2.0037348,1.9921888,2.373089483063713,2.258070813961998,2.4949401674149057
0.6750828857310046,0.577068681249759,0.7787989459237001,1.7763155093556002,2.209202185651666,2.3261033789004513,1.7856106623929218,2.187016480712878,2.321546044820683,1.9828987,1.9364148,1.6238742,1.7809630858742609,2.1981093331822716,2.323824711860567
0.8732534413152291,0.7542723771106985,0.6136244063717564,1.44969696044439,1.697157145920447,2.237043587288243,1.4951814270750432,1.6607846826027215,2.190286753605533,1.3809901,1.7265394,1.660183,1.4724391937597163,1.6789709142615843,2.213665170446888
0.815297647027349,0.553349869534216,0.4480140480300849,1.543211782716088,1.413890784977859,1.644611181070648,1.6012573629775582,1.3632375088203543,1.6788793309425718,1.4191784,1.4484501,1.3787845,1.5722345728468232,1.3885641468991068,1.66174525600661
0.8467011595034033,1.0413504696811524,0.8067646543956013,0.9580546516782572,1.3029291792981108,1.124624284721964,0.9885881931253968,1.2859099779465435,1.3671897653733842,1.5683242,1.4330804,1.0255426,0.973321422401827,1.2944195786223271,1.245907025047674
1.173117788791414,1.300143920329813,1.753244660033981,1.143148306710521,0.813944337564402,1.1168713541734254,1.1245198698659913,0.9333308229239432,1.3538502314020957,1.2325697,1.437348,1.0889904,1.133834088288256,0.8736375802441726,1.2353607927877606
1.0518507748639483,1.0392566347613743,1.2181829861169449,1.2798531925874328,1.1087564495543474,0.9136351508476172,1.254387271855257,1.042385770322963,1.2780288101470587,1.6222212,1.2655592,1.0908418,1.2671202322213448,1.0755711099386551,1.095831980497338
1.672080095809688,1.4736481105453128,1.46691245280681,1.313208885549379,1.4404652981097783,1.1969191632083451,1.2328139551683577,1.2926985083323763,1.286976336511842,1.5362188,1.3549526,1.2048739,1.2730114203588685,1.3665819032210773,1.2419477498600937
1.4497626448203558,1.5937328229611452,1.3118713551881134,1.309275429124857,1.4737823037326383,1.3406710863171012,1.197622250522984,1.30963243510064,1.3694028293875566,1.6445096,1.3281012,1.3309499,1.2534488398239203,1.3917073694166393,1.355036957852329
1.4103568952246992,1.4565402050725886,1.6344822121671545,0.9352597808495596,1.3926225884920984,1.4215159965573705,0.9450844582480972,1.261019950722816,1.3877916598277422,1.2133932,1.4250729,1.2167609,0.9401721195488284,1.326821269607457,1.4046538281925565
1.5501371930418215,1.6929428639425188,1.855619165750133,0.8956925841786485,1.0311043599958745,1.358901642092675,0.9703975337017096,1.0494440136831322,1.297279752001138,1.3803896,1.3690088,1.2989451,0.9330450589401792,1.0402741868395031,1.3280906970469064
1.4932084605142937,1.568008363626563,1.7126439520973231,0.8883766442915038,0.9837313309652308,1.044933066351582,0.9447092204603196,1.0541572837308204,1.1626623184622749,1.5290195,1.45585,1.403442,0.9165429323759116,1.0189443073480255,1.1037976924069284
1.3989633794596077,1.4075732404129746,1.4739373855093396,0.9537889102739714,0.998667943234791,1.0046868328076957,1.008039292176683,1.0375944983010623,1.1634682870796338,1.5245656,1.4542145,1.4025017,0.9809141012253272,1.0181312207679267,1.0840775599436647
1.2628303377493038,1.3785954041087165,1.3582699223274768,0.8131744785400664,0.9723755770668718,0.9495678943766502,0.677304984901884,1.0405562506751225,1.0758933085795312,1.3752781,1.3957618,1.2731472,0.7452397317209751,1.006465913870997,1.0127306014780908
1.2337421851793016,1.290731453941918,1.4840393789900388,1.3330512841360354,0.6772232362940779,0.9523445003620504,1.0526082389872644,0.7515866738815721,1.0931176567777716,1.3324536,1.3008173,1.3509285,1.19282976156165,0.714404955087825,1.022731078569911
0.9294643411950982,1.2373054801306431,1.3381032733948388,0.984736739813158,1.162582618165919,0.8740083328785488,0.7963738946188917,1.0058284596526514,0.9516040928770604,1.3283311,1.2390225,1.3324668,0.8905553172160249,1.084205538909285,0.9128062128778046
1.3002171607508846,0.988179163217108,1.404807000357474,1.4602873230998954,1.1041797278870351,1.4349372881513565,1.2209506960445469,0.9922595892025956,1.1649392041728246,1.4460919,1.291171,1.309129,1.340619009572221,1.0482196585448154,1.2999382461620903
1.3772662878534423,1.451446900815765,0.9950931441624972,1.2818045476080346,1.47358136427957,1.2213389099704952,1.1117198793930916,1.28918380605988,1.081446127558,1.0115156,1.2433804,1.1614211,1.196762213500563,1.381382585169725,1.1513925187642475
1.6350928688998445,1.404868407245031,1.5052567746285206,1.6697621390087325,1.4671619378687912,1.5495278913010275,1.5385889438431424,1.276684589186201,1.1652542233156988,1.3968022,1.3033626,1.3634497,1.6041755414259375,1.371923263527496,1.3573910573083632
1.7104890494747935,1.7004845215039186,1.4036742490450804,1.3495140673748585,1.895766744365748,1.7089542752515998,1.2247116366958954,1.578917372408834,1.2635738020233385,1.4035501,1.2926581,1.3798437,1.287112852035377,1.737342058387291,1.486264038637469
2.0602605043606483,2.0371310207688356,2.0210618265257487,1.2408298837302325,1.4860110833503133,1.992448573667496,1.146798446642042,1.300886381808925,1.540297304771725,1.6360173,1.4982883,1.3867055,1.1938141651861374,1.393448732579619,1.7663729392196106
1.8086862020754375,1.9479574411984877,1.9027629259540808,1.605905377295914,1.2839032585523114,1.6616734648534557,1.5093965778231335,1.1969513148922206,1.2840738871903723,1.7022896,1.3474339,1.5015107,1.5576509775595238,1.240427286722266,1.472873676021914
1.5208613258959458,1.6698736555230802,1.786499301987188,1.5711955964601565,1.5772708109568097,1.3119344644823718,1.3396386043601225,1.4302750281782846,1.10913644854741,1.6469595,1.3819644,1.3041505,1.4554171004101395,1.503772919567547,1.210535456514891
1.43992203369916,1.4668350873135194,1.7271645411913106,1.9191159148304944,1.3809755573675198,1.5286581652775182,1.6340573735195931,1.3030969241811132,1.2201381866694492,1.5089365,1.532196,1.305043,1.7765866441750435,1.3420362407743165,1.3743981759734836
1.3858731589496474,1.328302718516131,1.3061790871691548,1.7755008279405868,1.567467766507678,1.4909350946954003,1.5058229294916083,1.4967474291350058,1.150692186217864,1.5060596,1.4365891,1.4700904,1.6406618787160976,1.532107597821342,1.3208136404566322
1.4261647107602589,1.4750044757949003,1.413744295132653,1.9877223384658465,1.5893700149978591,1.8546913521793784,1.6355111266492797,1.442865314797107,1.445745752564193,1.1572678,1.3407092,1.3047421,1.811616732557563,1.516117664897483,1.6502185523717858
1.310316861286242,1.320850738428242,1.3898711806390094,1.5206244696674327,1.9080925204897303,1.6797863479639965,1.354655709459031,1.567575063030593,1.3468841333318036,1.4718392,1.4230262,1.3064827,1.437640089563232,1.7378337917601616,1.5133352406479
1.7590284017792337,1.50116470721261,1.5388911846097777,1.79211698255769,1.5279589975962509,1.78357486684699,1.593157355056373,1.412440532978425,1.3431164914566294,1.5193101,1.162849,1.074572,1.6926371688070314,1.470199765287338,1.5633456791518097
1.7069334093506936,1.98968480527404,1.639860684135544,1.4214730076701183,1.5516052817173698,1.1712689205977918,1.3788417172781098,1.4837654186907223,1.158837025533068,1.3710951,1.4287217,1.1935266,1.400157362474114,1.517685350204046,1.1650529730654298
1.7356938831151576,1.4645028517789702,1.858712417793696,1.8199767780375264,1.319151855593909,1.501514497498418,1.6777158285578624,1.3040726193612455,1.2552462481466558,1.6366332,1.4464041,1.5559304,1.7488463032976944,1.3116122374775774,1.3783803728225368
1.8634697781586531,2.006317898519779,1.5378020710583515,1.4108554668862627,1.5135762259578849,1.3163207667084065,1.3856133429145543,1.545225637368503,1.180199755516468,1.3870939,1.4235737,1.3934294,1.3982344049004083,1.529400931663194,1.2482602611124372
1.907600350118076,1.8599126167305036,2.0612302876001056,1.5938518105787516,1.1564724562123776,1.534027708664382,1.5143806543716238,1.2464871819048997,1.3230036142178323,1.5127864,1.5074532,1.2485112,1.5541162324751876,1.2014798190586389,1.4285156614411072
1.6212676258913146,1.667320500923795,1.5183474828682832,1.7784961202447214,1.311460661911216,1.4056246562217125,1.6666258396979678,1.3702562711437012,1.1983888668606002,1.5142449,1.4363996,1.3763021,1.7225609799713446,1.3408584665274583,1.3020067615411564
1.7619650911453468,1.789782794490996,1.8365016863463235,1.807770623339952,1.3446473981456015,1.5166406607435603,1.7709271913831943,1.511657332422239,1.336331666619046,1.513718,1.4368316,1.3438822,1.7893489073615731,1.4281523652839203,1.426486163681303
1.747235992505782,1.6153252170686454,1.6724248643832804,1.9819199200233049,1.8028961558251395,1.6014476156522113,1.981176733836254,1.7121859840872369,1.4706149044124637,1.7518113,1.4877218,1.4985096,1.9815483269297791,1.7575410699561882,1.5360312600323374
1.6676041382005176,1.817089930752613,1.4864622802915946,1.44643523413834,1.8895914930850624,1.5269990487330694,1.6362813553802174,1.8278512723333784,1.4545115051394315,1.596949,1.5075891,1.3677241,1.5413582947592783,1.8587213827092204,1.4907552769362504
1.3527918820103944,1.5436541625034668,1.8626758489353783,1.3692129222534557,1.4718978448278857,1.575951618324073,1.5068576989772584,1.4368343802429038,1.4852058047400785,1.5716709,1.5040178,1.400431,1.4380353106153572,1.4543661125353946,1.5305787115320757
1.3259772914189938,1.081161182232599,1.361138173388072,1.4121940143618228,1.5166447410367945,1.3985874655272723,1.5903774416622414,1.5209370504214856,1.364368125870916,1.7443755,1.6847074,1.5608212,1.5012857280120322,1.51879089572914,1.381477795699094
1.9434605972590056,1.869250840289534,1.4694773103543333,1.576849724537357,1.5876571460232425,1.4205856076174368,1.6789569800792654,1.484517627389314,1.374696884270183,1.7228066,1.8197303,1.4812386,1.6279033523083113,1.5360873867062783,1.39764124594381
1.5115661900966486,1.71337566288671,1.560134440049675,1.379097558048144,1.6535523888681147,1.3961569319454068,1.5014910040601812,1.5047911223103383,1.3910711453327478,1.7297577,1.8034166,1.942931,1.4402942810541626,1.5791717555892264,1.3936140386390772
1.5418301588054877,1.2543337645207742,1.5942251257774631,1.9203779667906704,1.5738419503275447,1.7239250044038783,1.8328142747029927,1.4228541042875595,1.4902029767805236,1.711661,1.7739202,1.5885018,1.8765961207468316,1.4983480273075522,1.6070639905922008
1.9149781770343215,2.1918867176345356,1.7678133565261058,1.4128036430432442,1.990694524399243,1.529354681661403,1.3496765621406004,1.855865820415033,1.3854603264497964,1.464382,1.7324533,1.6560459,1.3812401025919223,1.923280172407138,1.4574075040555998
1.5400235978041148,1.5702759869501923,2.051982568482145,1.5987716833318024,1.493422366298523,1.8225343576574795,1.4414262197019267,1.3679221503839545,1.623338816401116,1.4290668,1.5689013,1.3338757,1.5200989515168646,1.4306722583412388,1.722936587029298
1.0476799706736937,1.2576034218906935,1.2821155601550485,1.1673715783949543,1.5203105841576166,1.3865856087313249,1.2303417042954372,1.558448823843234,1.2751790441980386,1.2540634,1.4535196,1.6157829,1.1988566413451958,1.5393797040004251,1.330882326464682
1.2033349820921502,1.2661594591035603,1.742951244159628,1.1324833232386862,1.059171199588834,1.0154902884998085,1.1703202362349772,1.35328446311215,1.1321383849652908,1.2623402,1.5170934,1.3115048,1.1514017797368317,1.206227831350492,1.0738143367325497
1.0331032079907287,0.975722887148122,1.1142126962444616,1.2900011212159728,1.2160869036062116,0.5906988601775081,1.2696007030451812,1.2712211836611258,1.0952443506344671,1.233279,1.5125401,1.4634659,1.2798009121305771,1.2436540436336687,0.8429716054059876
1.3802148204552245,1.2659317338915468,1.1485792091086315,1.301309612267024,1.488140115640156,1.037491878207712,1.320107240749283,1.414577701009041,1.2379472840271066,1.2356513,1.5091742,1.4099437,1.3107084265081537,1.4513589083245986,1.1377195811174097
1.908092299335076,1.6976343577063242,1.5493817062422917,1.4433408719327363,1.602070765957353,1.3177238492886465,1.4920520157589414,1.5343617764574642,1.345516324469748,1.4437841,1.6163229,1.5410745,1.4676964438458389,1.5682162712074086,1.3316200868791972
2.147598756153505,2.1087244049837244,1.6594922810789627,1.5585814550356218,1.7087813880997376,1.4518857988219742,1.5151491608012415,1.6522011410686492,1.4482217920444205,1.7098473,1.6496487,1.5482004,1.5368653079184318,1.6804912645841934,1.4500537954331971
2.1231448730598608,2.377687380955592,2.331911341246101,1.549945612125657,1.6454107446076034,1.42720905807006,1.4811675797176154,1.6235720941223477,1.4612501012464698,1.3670857,1.7570691,1.5385158,1.5155565959216362,1.6344914193649756,1.444229579658265
1.6507090685455694,1.7379278036712615,2.150403172635447,1.5367316430802649,1.428023866638439,1.4541339444424843,1.4352280302671545,1.4752828407151006,1.47908331660825,1.3176333,1.57262,1.5342232,1.4859798366737098,1.45165335367677,1.4666086305253672
1.7122701372904334,1.756511445418859,1.8808389003891144,1.5063461081265437,1.4096315731213132,1.380266113663586,1.4750067019595303,1.4874182429071283,1.4474158000028494,1.4699799,1.569346,1.5258846,1.490676405043037,1.4485249080142206,1.4138409568332178
1.5535258622638877,1.646948205664755,1.6704966258867595,1.4128499251506264,1.415744888894017,1.344499742860808,1.4081837638090875,1.4506156904419198,1.4349936287497962,1.432293,1.5660317,1.5179927,1.410516844479857,1.4331802896679684,1.389746685805302
1.2493939542633643,1.247663092972288,1.342300174813439,1.328064128886064,1.3122391297740843,1.3318346330425168,1.3077636169134863,1.406100567495544,1.43759390844941,1.4504528,1.4888399,1.5108012,1.317913872899775,1.359169848634814,1.3847142707459634
1.4319627177236396,1.4124214473614756,1.4568081987080426,1.6952381141681112,1.1418407870646454,1.347924474181123,1.696411981532151,1.2749316767792345,1.4451643214609071,1.4502394,1.4879073,1.5058035,1.695825047850131,1.2083862319219398,1.396544397821015
1.387295496415649,1.5649088434866316,1.5505577149781884,1.7542230810350286,1.7375017129872878,1.264079914506788,1.5844666409196304,1.6087367534048331,1.4465110125208138,1.699877,1.4642993,1.5008987,1.6693448609773296,1.6731192331960605,1.355295463513801
1.2998776274358137,1.363450756786008,1.5629595014473088,1.645922716171989,1.735705825640102,1.7592063216067064,1.5669509997836828,1.4898294262442209,1.6409114729618757,1.4238113,1.431509,1.8558707,1.606436857977836,1.6127676259421615,1.7000588972842912
1.1239040199377317,1.2679576500813805,1.3946690197722351,1.3564854792468517,1.5982504637608292,1.7958728448406251,1.3633885549665736,1.4524084445658847,1.5424798930593404,1.3104523,1.4053519,1.3754373,1.3599370171067129,1.5253294541633569,1.6691763689499828
0.9082179304336924,1.1055606325882608,1.3133711146570874,1.198099916634615,1.1405564090723126,1.4167905203999986,1.200021353253474,1.2389718850945868,1.4505369099928758,1.145471,1.3444114,1.3930583,1.1990606349440445,1.1897641470834497,1.433663715196437
0.7235991106362011,0.8461700165140296,1.135239187262433,1.0655624909306378,0.9611719541982854,1.2200711746737958,1.1345809466368029,1.2531283746533233,1.3949409394254098,1.0091598,1.1495128,1.1253016,1.1000717187837203,1.1071501644258044,1.3075060570496029
0.6804598726493134,0.6675140617654683,0.8375606071013897,0.965562863989835,0.8613780671796865,0.8271484026243839,1.0101038289848248,1.2398059122070346,1.22368060865433,0.8642507,1.2719752,1.1199044,0.98783334648733,1.0505919896933604,1.0254145056393569
1.4305756497655828,0.83930105909126,0.8029400315002941,1.2100264608665925,1.1312891532481633,1.238639062665723,1.2017388771194797,1.2515274374157894,1.3117642525868027,1.7954829,1.3203909,1.3867491,1.205882668993036,1.1914082953319762,1.2752016576262628
1.969275850179403,1.8816648705169996,0.9046259256532784,1.2812940567575413,1.3952237590451757,1.411162126315621,1.1954009864886543,1.4052489136220558,1.420722702444713,1.6133046,1.4048693,1.5052851,1.2383475216230977,1.4002363363336157,1.415942414380167
1.8858989777501347,1.9040969480453585,1.716029269065004,1.5704333411772635,1.4574955733807404,1.5859275528720187,1.4136630903288203,1.3685137458896317,1.416971872092181,2.0069544,1.4077778,1.7799376,1.492048215753042,1.413004659635186,1.5014497124820998
1.5450001878200663,1.6894044843641167,1.7115153457751866,1.634639397767315,1.6717937045561624,1.6454456755467055,1.6057828954676845,1.4859620506266351,1.3833950330303222,1.9030122,1.8008431,1.6892425,1.6202111466174998,1.5788778775913987,1.514420354288514
1.8016626089362096,1.7272115636970826,1.9316575657746795,1.991532738668212,1.7649378726070617,1.8297880454217363,1.9214510116314196,1.466901936343052,1.4578250031444249,1.7461504,1.6137731,1.899137,1.956491875149816,1.615919904475057,1.6438065242830806
1.5097708154124403,1.6736281628807927,1.4730519333632517,1.6482112563974567,2.159376585600187,1.6188196467731844,1.4339970532150066,1.9037548549566077,1.428842193515529,1.6184663,1.4490952,1.6945946,1.5411041548062316,2.0315657202783974,1.5238309201443567
1.0836820913816343,1.092035798316799,1.3119423705198412,1.9095260083264676,1.667732799956527,1.7221850463456851,1.7483112957623104,1.3096617768373442,1.5790739000273968,1.8392855,1.4396102,1.5009705,1.828918652044389,1.4886972883969356,1.650629473186541
1.0556998423136974,1.0386259950187122,1.134093749232053,1.9857532372195483,1.852238393900929,1.6217421443689677,1.8959727771475152,1.5875812715456643,1.3736065613113213,1.5960599,1.6077008,1.4638431,1.940863007183532,1.719909832723297,1.4976743528401446
1.723204885035357,1.4049851323817384,1.3689161599829662,2.0257088433048134,2.1602334949896784,1.794293154233451,1.9499888390621003,1.8477625910718285,1.5492048617638594,1.607157,1.6127874,1.5610336,1.9878488411834567,2.003998043030754,1.6717490079986552
2.2126733870595827,1.933432920765937,1.480759696478127,2.1483983979161723,2.1692377942926475,2.195517346394123,1.9352195120465872,1.8339651238524173,1.7098606874893103,1.7670145,1.6213391,1.7068872,2.04180895498138,2.0016014590725324,1.9526890169417168
2.9985461986918156,2.3797746787718785,1.9659022214506263,2.534022025452356,2.483653072255602,2.4087175759804857,2.389096394628677,1.860209528256232,1.8637284429439451,1.9787408,2.2337198,2.3353667,2.461559210040517,2.171931300255917,2.136223009462215
3.4740847182669983,3.4542561480241205,2.5787424254971745,2.675748333267335,2.77858999413853,2.7717409847650467,2.628773233205439,2.1094790692913152,2.134192908798104,2.2513783,1.985026,2.0324733,2.652260783236387,2.4440345317149226,2.4529669467815753
3.05977689755946,3.280898093443146,3.2460714573560265,2.7210174509069818,2.8993761617285627,2.8005405369834167,2.6169864594744285,2.2947116316146188,2.234249651495885,2.1626947,2.3996902,2.0573957,2.669001955190705,2.5970438966715905,2.517395094239651
2.6264560514632604,2.609622562750189,2.9322275125630397,2.8138605242476777,2.9575647899520607,2.9163490037344215,2.6288852148630726,2.4145954330598536,2.393904991015719,2.286145,2.030248,2.268099,2.721372869555375,2.686080111505957,2.65512699737507
2.8973429131761885,2.7353073247074846,2.7333199983947054,2.7958010066375385,3.031288076642901,2.893559964973006,2.587351031280591,2.387144816096164,2.466775986125019,2.2362194,1.7901249,2.1112642,2.691576018959065,2.7092164463695325,2.6801679755490126
3.100883322330228,2.8594923325697357,2.633116933405069,3.1274922703131596,3.0531349496541416,3.03068624335802,2.879377405354659,2.444255889439942,2.587377065316786,2.2740173,2.2782013,2.3908637,3.0034348378339093,2.748695419547042,2.809031654337403
3.063484904792963,2.9453532791259067,2.606589171568865,3.1188858378160376,3.439122718919055,3.1625470918690555,2.768430955953222,2.774646843256185,2.678698646426473,2.356862,2.3376472,2.4744923,2.9436583968846297,3.1068847810876203,2.9206228691477643
2.4452974556237854,3.0325942866704425,2.9346271917981217,2.5436066484076405,2.949692447094707,3.067345279507369,2.516820692041188,2.3833276569941413,2.6948552794308753,2.1423812,2.0805957,2.3673706,2.5302136702244145,2.666510052044424,2.881100279469122
1.9461509481826669,2.188538086723557,3.046705687880517,2.083389697825223,2.1850260481838575,2.76417715008905,2.224374052338983,2.593716747235182,2.408225748448326,2.062627,2.06685,1.9388965,2.153881875082103,2.3893713977095197,2.586201449268688
1.9705161292052655,2.0537284721775357,2.2215470398354595,1.845996043874904,2.0006511022337765,2.824615230974545,1.884998877462757,2.3485391179612147,2.4625590960464887,1.9973887,2.0935194,1.9299012,1.8654974606688304,2.1745951100974956,2.643587163510517
3.197913357506433,2.5767385836811805,2.52292690002522,3.2411299206012476,2.7816464224361725,3.822472278349612,2.963133854150084,2.492405632304445,3.088094946349024,2.2396843,2.178429,2.056489,3.102131887375666,2.637026027370309,3.455283612349318
3.841932882612543,3.4536173858619437,2.6637777677914203,3.747488034515704,3.019336818769035,3.729387496025319,3.3610037972707327,2.585841409809901,3.4443044189770817,2.2423477,2.2191987,2.6251695,3.554245915893218,2.802589114289468,3.5868459575012004
3.9900109069722065,3.8896136466393623,3.4327647119909033,4.032658820742562,3.6871360421861414,2.883707326889879,3.660276784763175,2.873244353747483,2.616968842282448,2.3342912,2.761244,2.5740435,3.8464678027528687,3.280190197966812,2.7503380845861636
