date,yoy_rate
1997-01-01,1.8641810918775148
1997-02-01,1.5873015873015817
1997-03-01,1.3210039630118908
1997-04-01,1.1904761904762085
1997-05-01,1.4531043593130732
1997-06-01,1.451187335092352
1997-07-01,1.5789473684210575
1997-08-01,1.7127799736495364
1997-09-01,1.4492753623188248
1997-10-01,1.451187335092352
1997-11-01,1.5852047556142779
1997-12-01,1.4473684210526194
1998-01-01,0.6535947712418277
1998-02-01,0.5208333333333481
1998-03-01,0.5215123859191539
1998-04-01,0.9150326797385588
1998-05-01,0.9114583333333481
1998-06-01,0.7802340702210531
1998-07-01,0.7772020725388629
1998-08-01,0.6476683937823857
1998-09-01,0.5194805194805197
1998-10-01,0.39011703511053764
1998-11-01,0.39011703511053764
1998-12-01,0.12970168612194133
1999-01-01,0.25974025974027093
1999-02-01,0.12953367875647714
1999-03-01,0.5188067444876765
1999-04-01,0.7772020725388629
1999-05-01,0.3870967741935516
1999-06-01,0.3870967741935516
1999-07-01,0.5141388174807249
1999-08-01,0.6435006435006496
1999-09-01,0.7751937984496138
1999-10-01,0.90673575129534
1999-11-01,1.0362694300518172
1999-12-01,1.4248704663212264
2000-01-01,1.6839378238342029
2000-02-01,1.681759379042691
2000-03-01,1.4193548387096744
2000-04-01,1.0282776349614275
2000-05-01,0.7712082262210984
2000-06-01,1.413881748071999
2000-07-01,1.278772378516635
2000-08-01,1.0230179028132946
2000-09-01,1.538461538461533
2000-10-01,1.5404364569961304
2000-11-01,1.4102564102564052
2000-12-01,2.171136653895278
2001-01-01,1.273885350318471
2001-02-01,1.781170483460559
2001-03-01,1.781170483460559
2001-04-01,2.1628498727735312
2001-05-01,2.933673469387754
2001-06-01,2.4081115335867986
2001-07-01,2.146464646464641
2001-08-01,2.1518987341772267
2001-09-01,1.7676767676767513
2001-10-01,1.643489254108732
2001-11-01,1.390644753476633
2001-12-01,1.374999999999993
2002-01-01,2.012578616352201
2002-02-01,1.750000000000007
2002-03-01,1.8750000000000044
2002-04-01,1.4943960149439661
2002-05-01,1.1152416356877248
2002-06-01,0.8663366336633782
2002-07-01,1.1124845488257096
2002-08-01,1.1152416356877248
2002-09-01,1.1166253101737134
2002-10-01,1.243781094527363
2002-11-01,1.1221945137156908
2002-12-01,1.1097410604192337
2003-01-01,1.1097410604192337
2003-02-01,1.228501228501222
2003-03-01,1.2269938650306678
2003-04-01,0.9815950920245342
2003-05-01,0.6127450980392135
2003-06-01,0.9815950920245342
2003-07-01,0.8557457212714059
2003-08-01,1.1029411764705843
2003-09-01,1.1042944785276232
2003-10-01,1.228501228501222
2003-11-01,1.356350184956856
2003-12-01,1.097560975609757
2004-01-01,1.097560975609757
2004-02-01,0.8495145631067791
2004-03-01,1.090909090909098
2004-04-01,1.7010935601458055
2004-05-01,2.192448233861155
2004-06-01,1.9441069258809396
2004-07-01,1.9393939393939297
2004-08-01,2.1818181818181737
2004-09-01,1.9417475728155331
2004-10-01,2.1844660194174637
2004-11-01,1.9464720194647178
2004-12-01,2.2919179734619988
2005-01-01,1.6887816646562026
2005-02-01,1.8050541516245522
2005-03-01,1.7985611510791255
2005-04-01,1.433691756272415
2005-05-01,1.5494636471990342
2005-06-01,1.6686531585220488
2005-07-01,1.9024970273484154
2005-08-01,1.8979833926453304
2005-09-01,2.619047619047632
2005-10-01,2.375296912114022
2005-11-01,2.2673031026253065
2005-12-01,2.1226415094339535
2006-01-01,2.1352313167259718
2006-02-01,2.1276595744680993
2006-03-01,1.8845700824499323
2006-04-01,2.2379269729092988
2006-05-01,2.1126760563380254
2006-06-01,2.1101992966002348
2006-07-01,2.100350058343059
2006-08-01,1.7462165308498312
2006-09-01,0.9280742459396807
2006-10-01,1.044083526682127
2006-11-01,1.516919486581103
2006-12-01,1.385681293302543
2007-01-01,1.7421602787456525
2007-02-01,1.8518518518518379
2007-03-01,1.965317919075149
2007-04-01,2.073732718894017
2007-05-01,1.9540229885057547
2007-06-01,1.9517795637198576
2007-07-01,2.0571428571428463
2007-08-01,1.9450800915331579
2007-09-01,2.643678160919527
2007-10-01,2.640642939150406
2007-11-01,3.3333333333333437
2007-12-01,3.075170842824604
2008-01-01,2.9680365296803846
2008-02-01,2.954545454545454
2008-03-01,3.287981859410416
2008-04-01,2.5959367945824097
2008-05-01,3.1567080045095786
2008-06-01,3.378378378378377
2008-07-01,3.3594624860022293
2008-08-01,3.2547699214365844
2008-09-01,3.023516237402024
2008-10-01,2.572706935123037
2008-11-01,1.4460511679643906
2008-12-01,1.104972375690605
2009-01-01,0.997782705099759
2009-02-01,1.103752759381904
2009-03-01,0.3293084522502765
2009-04-01,0.6600660066006458
2009-05-01,-0.10928961748633004
2009-06-01,0.0
2009-07-01,-0.6500541711809249
2009-08-01,0.0
2009-09-01,-0.43478260869566077
2009-10-01,-0.10905125408943173
2009-11-01,0.3289473684210398
2009-12-01,0.8743169398907069
2010-01-01,0.658616904500553
2010-02-01,0.4366812227074357
2010-03-01,1.2035010940919078
2010-04-01,0.9836065573770592
2010-05-01,1.2035010940919078
2010-06-01,0.8714596949890963
2010-07-01,1.1995637949836269
2010-08-01,0.9782608695652284
2010-09-01,1.2008733624454315
2010-10-01,1.310043668122285
2010-11-01,1.5300546448087537
2010-12-01,1.8418201516793076
2011-01-01,1.9629225736095934
2011-02-01,2.2826086956521774
2011-03-01,2.3783783783783763
2011-04-01,2.7056277056277
2011-05-01,2.4864864864864833
2011-06-01,2.3758099352051865
2011-07-01,2.586206896551735
2011-08-01,2.475780409041972
2011-09-01,2.8047464940668787
2011-10-01,2.80172413793105
