date,yoy_rate
2011-07-31,0.8421052631578885
2011-08-31,1.048218029350112
2011-09-30,1.1434511434511352
2011-10-31,1.3471502590673534
2011-11-30,1.1375387797311287
2011-12-31,0.8281573498964967
2012-01-31,1.1506276150627714
2012-02-29,1.3527575442247697
2012-03-31,1.4447884416924683
2012-04-30,1.4432989690721598
2012-05-31,1.4432989690721598
2012-06-30,1.5544041450777257
2012-07-31,1.3569937369519725
2012-08-31,1.0373443983402453
2012-09-30,1.1305241521069043
2012-10-31,1.2269938650306678
2012-11-30,1.2269938650306678
2012-12-31,1.129363449691989
2013-01-31,0.7238883143743546
2013-02-28,0.7186858316221567
2013-03-31,0.9155645981688831
2013-04-30,0.8130081300812941
2013-05-31,0.7113821138211351
2013-06-30,0.7142857142857117
2013-07-31,0.720906282183309
2013-08-31,0.5133470225872738
2013-09-30,0.7113821138211351
2013-10-31,0.5050505050504972
2013-11-30,0.60606060606061
2013-12-31,0.50761421319796
2014-01-31,0.8213552361396204
2014-02-28,0.6116207951070374
2014-03-31,0.504032258064524
2014-04-30,0.40322580645160144
2014-05-31,0.3027245206861817
2014-06-30,0.4052684903748549
2014-07-31,0.6134969325153561
2014-08-31,0.8171603677221695
2014-09-30,0.7063572149344166
2014-10-31,0.20100502512563345
2014-11-30,0.3012048192771122
2014-12-31,0.7070707070707005
2015-01-31,0.3054989816700493
2015-02-28,0.20263424518744966
2015-03-31,0.5015045135406293
2015-04-30,0.8032128514056325
2015-05-31,0.8048289738430636
2015-06-30,0.7063572149344166
2015-07-31,0.7113821138211351
2015-08-31,0.9118541033434457
2015-09-30,0.9018036072144353
2015-10-31,1.5045135406218657
2015-11-30,1.1011011011010874
2015-12-31,0.7021063189568633
2016-01-31,1.2182741116751217
2016-02-29,1.0111223458038499
2016-03-31,0.7984031936127733
2016-04-30,1.0956175298804771
2016-05-31,1.1976047904191711
2016-06-30,0.9018036072144353
2016-07-31,0.908173562058523
2016-08-31,0.7028112449799284
2016-09-30,0.7944389275074348
2016-10-31,0.7905138339920903
2016-11-30,0.990099009900991
2016-12-31,1.195219123505975
2017-01-31,1.0030090270812364
2017-02-28,1.1011011011010874
2017-03-31,1.4851485148514865
2017-04-30,1.1822660098522286
2017-05-31,1.2820512820512775
2017-06-30,1.2909632571995955
2017-07-31,1.29999999999999
2017-08-31,1.3958125623130702
2017-09-30,1.2807881773398977
2017-10-31,1.0784313725490158
2017-11-30,1.0784313725490158
2017-12-31,1.0826771653543288
2018-01-31,0.9930486593842991
2018-02-28,1.08910891089109
2018-03-31,0.5853658536585371
2018-04-30,0.5842259006815897
2018-05-31,0.4868549172346581
2018-06-30,0.7843137254901933
2018-07-31,0.39486673247779436
2018-08-31,0.5899705014749124
2018-09-30,0.9727626459143934
2018-10-31,0.9699321047526688
2018-11-30,0.9699321047526688
2018-12-31,1.0710808179162479
2019-01-31,1.179941002949847
2019-02-28,1.2732615083251853
2019-03-31,0.7759456838021483
2019-04-30,1.2584704743465513
2019-05-31,1.3565891472868241
2019-06-30,1.2645914396887115
2019-07-31,1.5732546705997885
2019-08-31,1.0752688172043001
2019-09-30,0.8670520231213841
2019-10-31,0.8645533141210526
2019-11-30,1.056676272814605
2019-12-31,1.2524084778420042
2020-01-31,1.0689990281826933
2020-02-29,0.8704061895551174
2020-03-31,1.2512030798845108
2020-04-30,0.7648183556405508
2020-05-31,0.7648183556405508
2020-06-30,0.672430355427478
2020-07-31,-0.7744433688286478
2020-08-31,-0.7736943907156735
2020-09-30,-1.0506208213944657
2020-10-31,-1.0476190476190417
2020-11-30,-1.1406844106463865
2020-12-31,-1.6175071360608806
2021-01-31,1.057692307692304
2021-02-28,1.1505273250239645
2021-03-31,0.47528517110266844
2021-04-30,0.3795066413662118
2021-05-31,0.8538899430740043
2021-06-30,1.6221374045801484
2021-07-31,3.804878048780491
2021-08-31,3.801169590643272
2021-09-30,3.8610038610038533
2021-10-31,3.9461020211742026
2021-11-30,4.230769230769238
2021-12-31,5.0290135396518165
2022-01-31,3.1398667935299773
2022-02-28,3.4123222748815074
2022-03-31,4.446546830652798
2022-04-30,5.1984877126654006
2022-05-31,5.644402634054568
2022-06-30,5.633802816901401
2022-07-31,5.827067669172914
2022-08-31,6.103286384976525
2022-09-30,6.412639405204468
2022-10-31,7.222222222222219
2022-11-30,7.287822878228778
2022-12-31,7.366482504604055
2023-01-31,7.380073800737996
2023-02-28,7.2410632447296175
2023-03-31,7.155797101449268
2023-04-30,6.91823899371069
2023-05-31,6.233303650934996
2023-06-30,6.222222222222218
2023-07-31,5.506216696269983
