date,yoy_rate
1997-01-31,2.147651006711393
1997-02-28,2.3968042609853635
1997-03-31,2.3968042609853635
1997-04-30,2.008032128514059
1997-05-31,2.26364846870839
1997-06-30,2.119205298013238
1997-07-31,2.368421052631575
1997-08-31,2.4967148488830526
1997-09-30,2.242744063324542
1997-10-31,2.2546419098143033
1997-11-30,2.5265957446808374
1997-12-31,2.3778071334213946
1998-01-31,1.4454664914586246
1998-02-28,1.3003901170351106
1998-03-31,1.040312093628093
1998-04-30,1.7060367454068137
1998-05-31,1.432291666666674
1998-06-30,1.2970168612191912
1998-07-31,1.413881748071999
1998-08-31,1.2820512820512775
1998-09-30,1.2903225806451646
1998-10-31,1.4267185473411326
1998-11-30,1.2970168612191912
1998-12-31,0.903225806451613
1999-01-31,0.7772020725388629
1999-02-28,0.6418485237484006
1999-03-31,0.9009009009009139
1999-04-30,0.5161290322580614
1999-05-31,0.38510911424902705
1999-06-30,0.3841229193342066
1999-07-31,0.6337135614702172
1999-08-31,0.5063291139240533
1999-09-30,0.2547770700636942
1999-10-31,0.2557544757033181
1999-11-30,0.6402048655569814
1999-12-31,0.8951406649616356
2000-01-31,1.285347043701801
2000-02-29,0.6377551020408267
2000-03-31,0.3826530612244916
2000-04-30,1.2836970474968012
2000-05-31,0.38363171355497716
2000-06-30,0.5102040816326481
2000-07-31,0.37783375314861534
2000-08-31,0.12594458438286438
2000-09-30,0.3811944091486552
2000-10-31,0.6377551020408267
2000-11-30,0.12722646310434627
2000-12-31,2.4081115335867986
2001-01-31,0.8883248730964466
2001-02-28,1.39416983523446
2001-03-31,1.3977128335451061
2001-04-30,1.2674271229404344
2001-05-31,1.7834394904458595
2001-06-30,1.9035532994923887
2001-07-31,1.8820577164366359
2001-08-31,2.012578616352201
2001-09-30,2.025316455696191
2001-10-31,1.9011406844106515
2001-11-30,2.0330368487928796
2001-12-31,1.980198019801982
2002-01-31,2.012578616352201
2002-02-28,2.124999999999999
2002-03-31,2.3809523809523947
2002-04-30,1.7521902377972465
2002-05-31,2.3779724655819567
2002-06-30,2.241594022415927
2002-07-31,2.2167487684729092
2002-08-31,2.2194821208384896
2002-09-30,2.2332506203474045
2002-10-31,2.1144278606965106
2002-11-30,1.9925280199252882
2002-12-31,1.6990291262135804
2003-01-31,1.602959309494456
2003-02-28,1.346389228886169
2003-03-31,1.346389228886169
2003-04-30,1.9680196801968197
2003-05-31,1.1002444987775029
2003-06-30,1.218026796589533
2003-07-31,0.9638554216867545
2003-08-31,1.3268998793727338
2003-09-30,1.3349514563106624
2003-10-31,1.3398294762484886
2003-11-30,1.3431013431013383
2003-12-31,1.193317422434359
2004-01-31,1.8203883495145678
2004-02-29,1.9323671497584627
2004-03-31,1.8115942028985588
2004-04-30,1.8094089264173663
