ar_110_h_1,ar_110_h_2,ar_110_h_3,ar_ols_h_1,ar_ols_h_2,ar_ols_h_3,ar_1_h_1,ar_1_h_2,ar_1_h_3,prc_h_1,prc_h_2,prc_h_3,xgb_h_1,xgb_h_2,xgb_h_3,ridge_h_1,ridge_h_2,ridge_h_3,lasso_h_1,lasso_h_2,lasso_h_3,cb_ridge_pcr_h_1,cb_ridge_pcr_h_2,cb_ridge_pcr_h_3,cb_ridge_prc_lasso_h_1,cb_ridge_prc_lasso_h_2,cb_ridge_prc_lasso_h_3,cb_ridge_lasso_h_1,cb_ridge_lasso_h_2,cb_ridge_lasso_h_3,xgb_pca_h_1,xgb_pca_h_2,xgb_pca_h_3
0.2012364336225362,0.3297794748486521,1.1602981498076312,0.3050734672442902,0.4000896878132016,1.2535216431150378,0.3834027793642169,0.4164598644092354,1.208243550993271,0.434589239351979,0.8171650424754651,1.07026857226733,0.5796946694673233,0.6816264803886529,0.6686717065390813,0.7886192528539615,0.4927022287344318,0.4835636479852967,0.9268657610495667,0.7482522449468565,0.8372402634806209,0.7886192528539615,0.4927022287344318,0.4835636479852967,0.7166914177518358,0.6860398387189104,0.7970241612444084,0.8577425069517419,0.6204772368406442,0.6604019557329588,0.561826571043067,0.8715908248468685,0.403590963389866
0.3779927467897383,0.201232228500139,0.3331754529898503,0.493679032587261,0.3999207234089879,0.4866864445820484,0.4661797463759942,0.4222688203294078,0.4552601595000372,0.1572959509234861,0.277656570246898,0.5824723258561981,0.8504392550062301,0.4666510045929772,0.4598716113103807,0.6004870085046576,0.8111183164550839,0.5583180511098851,0.6480352997254801,0.7899187399239782,0.8450221881336928,0.6004870085046576,0.8111183164550839,0.5583180511098851,0.4686060863845487,0.6262312088753497,0.6619375216999179,0.6242611541150467,0.8005185281895422,0.7016701196217667,1.082020781118942,0.7543841610219371,0.268074066430124
-0.0257715602038189,0.382279216684191,0.2012328342882983,0.0290984212256755,0.5721491892041218,0.4865321517855511,-0.0251756319983531,0.4777113511886366,0.4415468748611983,-0.3104345848261247,0.0080285565507987,0.1049232953425738,0.0271925487764335,0.3655132498136204,0.3198360555044743,0.035033867244727,0.3441945001176671,0.5612436961714318,0.0956019466851865,0.4949801431533451,0.7926602393034443,0.035033867244727,0.3441945001176671,0.5612436961714318,-0.0599329236320556,0.2824010666072851,0.486275743605824,0.0653179069649789,0.419587321635495,0.6769519677374269,0.1582544303080801,0.7316915012020031,0.3182508754799418
0.0700352614507958,-0.0368983549401565,0.3816617015162754,0.2129290799605694,0.1479092905167773,0.6438055831193797,0.2466603164660075,0.1398055960889044,0.6191052379636242,-0.2027562983126674,-0.3796843895351731,-0.0528720827390083,0.2032873259049106,0.2826850986170859,0.4048390426008019,0.0252691919775616,-0.0107133767846434,0.2828329632977189,0.0998450790124394,0.1485664977225909,0.6588578416719226,0.0252691919775616,-0.0107133767846434,0.2828329632977189,-0.0258806757742258,-0.0806104228657456,0.296272907410211,0.0625571354949894,0.0689265604689737,0.4708454024848318,0.1660712824579135,0.3128748376337364,0.5043117577453016
-0.2381725557668319,0.0745854798879314,-0.0352528477336389,-0.1520658733262099,0.3157774669539134,0.256403510719571,-0.1589516057268647,0.2559374966417893,0.1601035772009318,-0.2589240186607333,-0.2424853374783708,-0.3593100060603316,0.1930399398519577,0.2152092388941318,-0.0937809416690194,-0.2592508653946335,-0.179471111727425,-0.2126776428187593,-0.2855962330631012,-0.086170996987378,0.1129910536333156,-0.2592508653946335,-0.179471111727425,-0.2126776428187593,-0.2679237057061523,-0.169375815397732,-0.1529988650818992,-0.2724235492288729,-0.1328210543574126,-0.0498432945927329,0.229920769048797,0.2190925457269621,0.16037657057279553
-0.130461873282969,-0.2475519074849884,0.0739013877304378,0.0305654452857078,-0.0175240489013367,0.4096952676781751,0.0400216231189798,-0.0330129878393314,0.3686336145023228,0.0732441665627803,-0.101980587123085,0.0843033231500811,0.101752138320954,0.2571655566681707,-0.0191664976707417,-0.0109935350416368,-0.329286743665047,-0.2513962760193,-0.0529646727353005,-0.2626817748478061,0.0139485936376804,-0.0109935350416368,-0.329286743665047,-0.2513962760193,0.0030953195953031,-0.2313163685453312,-0.051048119743835,-0.0319791038884686,-0.2959842592564432,-0.1187238411908153,0.1845792199164364,0.3814046622316436,0.09803317928553934
0.0689607163564225,-0.1256387275000732,-0.2461151250248171,0.2121999932265636,0.1492489291572621,0.1053351677068109,0.1700756803200809,0.0916745471446933,0.0317054298681895,0.1223849500624707,-0.0011258156736415,-0.1287662282109969,0.5751069085351945,0.0503882831416779,0.0878257645589242,0.1817310083419565,-0.01387379490978,-0.4291167510178884,0.1766137382942512,-0.078641871565166,-0.0634239375857714,0.1817310083419565,-0.01387379490978,-0.4291167510178884,0.1602432322328928,-0.0312138273828699,-0.2071023056049115,0.179172373318126,-0.0462578332374619,-0.2462703443018465,0.5034347306444031,0.1016872619362008,0.060034569199340915
0.2672891673109613,0.0736503661329076,-0.1263877298334985,0.3928442380802556,0.3151116886700061,0.2576268251395406,0.4627867481186598,0.3433405402779144,0.2814744370295496,0.4626142051818105,0.4592986470438154,0.3005413185917849,0.676960603493959,0.6378222279942891,0.11211550437622,0.3219686074291017,0.3596181335491444,0.0365145117402265,0.2892075426064178,0.3253005865370362,0.276033458880276,0.3219686074291017,0.3596181335491444,0.0365145117402265,0.3579301184057692,0.381405789043332,0.204363096404081,0.3055880750177708,0.3424593600430681,0.1562739853102401,0.6897725178718783,0.6601455213760543,0.11143237551982654
0.2975743305211272,0.2718493174420406,0.0729302764276342,0.3931135899444254,0.4800701356240818,0.4090873006110923,0.3750201614087123,0.5235064488344099,0.4173587813899093,0.5280861222392685,0.5572009220730756,0.5131610194303748,0.64481354545316,0.5484200738729239,0.6396794459470945,0.2601986849260163,0.2878980696538358,0.2877110601305688,0.2958121931402768,0.3931134495888333,0.4696735700166377,0.2601986849260163,0.2878980696538358,0.2877110601305688,0.3613656667685205,0.4127374804385741,0.4235152165258604,0.2780054390331576,0.3405057596213234,0.3786923150736143,0.5465919680521125,0.6706282067709957,0.6834349301518827
0.551626960942191,0.2975811097089247,0.2711569576145758,0.6665121643566043,0.4803160989828017,0.5597219872768073,0.6571694666391181,0.4671587235275831,0.6122796923369034,0.7549111092582717,0.5583074963795953,0.6238422019828382,0.6399008369800452,0.6317373438102125,0.6593409894015689,0.444057905974482,0.3981198157392951,0.3868606862498014,0.4938711323365874,0.4319894060636597,0.5449905922817244,0.444057905974482,0.3981198157392951,0.3868606862498014,0.5642800491897804,0.4628055727275093,0.5185644935048028,0.468964519155568,0.4150546109014774,0.4659256392657518,0.6319476644219391,0.757100435022906,0.5133730608247067
0.6816139011511845,0.5585077080340908,0.2975800819725704,0.7573745985826327,0.7299747818321689,0.5599465930133195,0.7716622269294815,0.7053422046734203,0.5329773390439829,0.953220950223499,0.8742253238621878,0.6950902626004396,1.0554428964616005,0.6184190703674153,0.7066804508992774,0.6905187398124957,0.6938673015884689,0.4307303076438229,0.7192831006704203,0.6450276640715291,0.5294538349156053,0.6905187398124957,0.6938673015884689,0.4307303076438229,0.787674263568805,0.7377067631740841,0.5517581350532597,0.7049009202414691,0.6694474828300212,0.4800920712797252,0.8402029174594761,0.660913355267434,0.7043111874455832
0.7879673316483929,0.6838461535193597,0.5574645971315356,0.8555425551584692,0.81294740046462,0.7879267792893178,0.8779176952939505,0.8676292172943745,0.8184605148145119,1.062741978052717,1.0393890198674427,0.9852035849228448,0.9712414954102356,1.0046001847218156,0.7785975840773673,0.7299164991067864,0.9004244876727574,0.7667663384652412,0.7245429366884215,0.9245169907013516,0.8500745257415732,0.7299164991067864,0.9004244876727574,0.7667663384652412,0.8390671379493009,0.954776832747184,0.8673481497099012,0.7272297178975817,0.9124707391870546,0.8084204321034294,0.8966124844587808,0.9425579853596489,0.7835990322010655
1.4891226085718952,0.7903644009097797,0.6835118061046432,1.588273244095182,0.9025911844142318,0.8636946750249798,1.61594992282017,0.9174232167577844,0.9159944472134418,1.6600424980117934,0.9219913928553148,0.9524935432870364,1.7185868882311215,0.8451898000602753,1.089272483994197,1.3916518683683154,0.9600063175297268,1.0734900564576932,1.3791968581477354,0.9019805573590388,1.1339022367617968,1.3916518683683154,0.9600063175297268,1.0734900564576932,1.476963741509274,0.927992755914686,1.0532952788355088,1.385424363257992,0.9309934374443828,1.103696146609745,1.8069677691705752,0.9149876327460004,1.1293782382360007
1.7092588202416084,1.5062710630175449,0.7900064601024273,1.697362623722786,1.571697009404591,0.9455544618750474,1.8178054157990564,1.5919813439744912,0.954022003070598,2.219677194135361,1.7659821571873957,1.096892619010803,2.0714729282873545,1.737138379006442,0.8914569597572086,1.9658254278532403,1.4178091634289736,1.0317415278251918,1.823040110944718,1.4194086780338733,1.0258974750378735,1.9658254278532403,1.4178091634289736,1.0317415278251918,2.00284757764444,1.5343999995500957,1.0515105406246228,1.8944327693989793,1.4186089207314234,1.0288195014315216,1.9516316954558688,1.3388984548798888,0.9831427936349835
2.06875099018008,1.7115736901106602,1.5037641428737802,2.060318018393825,1.6713138815453443,1.5565601312099893,2.1624023091780575,1.803937112859044,1.603714257444433,2.489765592169002,2.4477487068538473,1.9835510268232603,2.169585704725141,2.3337322918640657,1.4828236164880604,2.431918951818157,2.0186952415301107,1.4598916193250266,2.2766815412995856,1.9163033513212469,1.4949499942412905,2.431918951818157,2.0186952415301107,1.4598916193250266,2.3994553617622483,2.1275824332350313,1.6461308801298369,2.3543002465588714,1.967499296425701,1.4774208067831696,2.2672776240818537,2.088440441649597,1.4374322937000361
1.5933296885794608,2.076252987161584,1.7112514542636288,1.4938337473343286,2.0027529388318377,1.6475270177115249,1.6261523374122788,2.1264660808987035,1.8009551087635245,1.9949351164582072,2.7111379790239143,2.64496841428552,1.9064043144582987,1.8046446109839744,1.5236947094555031,1.9263849118569931,2.4339633974139296,2.1836728380103976,1.7350947700133013,2.235131198352458,2.063608863216637,1.9263849118569931,2.4339633974139296,2.1836728380103976,1.885471599442834,2.4600775249300932,2.2974167051708516,1.8307398409351583,2.3345472978831827,2.123640850613518,1.760967705197336,1.6939642228451124,1.466232536871459
1.9247891751131767,1.5801784763216669,2.0752223307380357,1.9495006500344012,1.4854579336487468,1.9501863811149056,1.898935230916776,1.545696272878172,2.021444636241898,1.909642893199348,2.0985697503133505,2.864911217095756,1.7394322060653389,1.6420191853222077,1.5872495081153737,1.9188810255746924,2.0366683487091697,2.494399958612936,1.791525620905965,1.8191608431349149,2.257019960079387,1.9188810255746924,2.0366683487091697,2.494399958612936,1.873349846560024,1.98479964738576,2.538777045262708,1.85520332324034,1.9279145959220312,2.3757099593461506,1.598171299426454,1.7107329593686549,1.538092684581538
1.4109729419470192,1.9367368074707572,1.5820933051953945,1.3025492039386817,1.9015581236030776,1.477809413106787,1.4364552792537566,1.9031157076556229,1.5718756954293145,1.650064351255387,2.091079397234541,2.2526382499295616,1.5011774791172885,1.6194727177019752,1.5187997702778675,1.5615113150843962,2.194585395317672,2.152914335950906,1.4603016669576083,1.929391234075517,1.91072269743775,1.5615113150843962,2.194585395317672,2.152914335950906,1.5572924444324343,2.0716853422092285,2.105425094439406,1.510906491020969,2.0619883146966167,2.031818516694317,1.6479891457488405,1.799657149073064,1.6675583526637006
1.6214191751365137,1.3915052129957364,1.934888074239458,1.6644634921530257,1.3107831122592153,1.857778568325404,1.6588848322547145,1.449795678995902,1.8958201618248127,1.6568068600793406,1.7420144969287676,2.199410916417066,1.3993281911469424,1.5556003653256043,1.9467857332317484,1.5816575134704136,1.6726648503259112,2.1430892559945347,1.488729133962008,1.6032612870620744,1.87598875847248,1.5816575134704136,1.6726648503259112,2.1430892559945347,1.5757311691706022,1.672646878105577,2.072829643628027,1.535193323716233,1.6379630686939928,2.0095390072335073,1.367731677324735,1.371099424807909,1.7179359409482675
1.6815640062845794,1.6332383121471707,1.394732312131628,1.655314524169915,1.6412714650029243,1.3183020494388502,1.636185799639156,1.632132933593633,1.4364609860406663,1.8386092862251235,1.7890987971879602,1.8835996086880469,1.3622535437173957,1.5036513274810703,1.5318211836740536,1.4848289097599832,1.771714526189605,1.850331410895567,1.3779327464734423,1.5773455311705264,1.5666154373413788,1.4848289097599832,1.771714526189605,1.850331410895567,1.5671236474861685,1.7127196181826898,1.7668488189749754,1.4313808281166909,1.6745300286800324,1.708473424118484,1.3869709754135595,1.391214567920973,1.5239900501261339
1.8450245575404145,1.6812680008939076,1.631197274568953,1.8374781935660227,1.6329169251118318,1.6200932603859106,1.850911796451049,1.5975886454768773,1.5931584985433789,2.066001140329221,1.9274359978471711,1.914208434351794,1.634053539994107,1.4576055234790442,1.430612125788988,1.6033862657310882,1.57384047717668,1.8027845385845789,1.5016831717179713,1.5097557645244564,1.5859411832507495,1.6033862657310882,1.57384047717668,1.8027845385845789,1.7236901925927528,1.6703440798494285,1.7676447187290556,1.5525347187245186,1.541798120850579,1.6943628609176642,1.7071227815386392,1.505558804180951,1.5526573735191285
1.8793273986152492,1.8509231561736648,1.6813188798967424,1.8374781935660227,1.7992628611220012,1.6124641663809136,1.856468428067304,1.8613612331635163,1.624962013710518,1.960856790566612,1.972909864797301,1.8338949733144096,1.8662857471904104,1.465267243431967,1.5626495905734616,1.7641245283366969,1.6540208853416338,1.7262163171619216,1.7004050916410662,1.6630425728445752,1.6077987020000073,1.7641245283366969,1.6540208853416338,1.7262163171619216,1.8084621368481544,1.763324440994496,1.7226366641587498,1.7322648099888929,1.6585317290930934,1.6670075095809311,1.7835106312949822,1.4538101411020854,1.5164688483454203
1.550406003703845,1.8793273986152492,1.8499088534294612,1.4748466459146976,1.7992628611220012,1.7643658629092698,1.521560820824508,1.7852427757511835,1.790743095747671,1.8867942935312243,1.9557261985437613,2.0243433152083323,1.629614294656867,1.407856786632644,1.44642967524502,1.545362227833902,1.638859312870733,1.709958083607721,1.4466315955649067,1.685198339864935,1.6378493501625124,1.545362227833902,1.638859312870733,1.709958083607721,1.6262627056433,1.7599279504264764,1.7907169163262182,1.4959969116994154,1.6620288263678562,1.6739037168851167,1.67407494969396,1.401908774847116,1.541846527208568
1.6579670890348304,1.5386959496971564,1.8793273986152492,1.669079023358867,1.4681195303972143,1.7643658629092698,1.7180130962390905,1.47541478088955,1.7355047704228577,1.5914414241045003,1.635527831692607,1.7729338532842531,1.7252369337299678,1.5220579605408568,1.546530542668112,1.8668167931537027,1.5753579499191428,1.647458420648218,1.741367210233924,1.4591748666419102,1.627166976023342,1.8668167931537027,1.5753579499191428,1.647458420648218,1.733208475830739,1.5566868827512348,1.6825197499852784,1.80409200169378,1.5172664082805376,1.63731269833578,1.6628449400734049,1.5257239443444035,1.5325664234798975
1.5194367707917225,1.6643853084026583,1.5407068047647516,1.4748466459146976,1.6454862179290437,1.4619765473802715,1.5659421648189342,1.7794544588985328,1.5551263314351305,1.3944567241637396,1.3904963372795676,1.428140911946496,1.5794976889590195,1.4775866572005247,1.5792344330598729,1.6303607482908156,1.8325730340505997,1.6022756190761989,1.436016883094715,1.7840267464560355,1.4907578381714748,1.6303607482908156,1.8325730340505997,1.6022756190761989,1.4869447851831197,1.669032039262075,1.5070581230647306,1.5331888156927764,1.8082998902533287,1.546516728623848,1.615317279735495,1.620589710313136,1.3932774815930138
1.494419661488523,1.512922597670441,1.6632704075780071,1.4883547206344028,1.4681195303972143,1.6239420356267211,1.4262149567347835,1.5038954004959582,1.706419464125131,1.3180381370058614,1.1724478272143737,1.2308018166491408,1.3521036038658396,1.412762347887897,1.4686688381672308,1.5503091804049962,1.5293575970193318,1.9076276180739704,1.3773164098521251,1.4101899426949505,1.7667587291750886,1.5503091804049962,1.5293575970193318,1.9076276180739704,1.4152212424209942,1.3706651223095443,1.635062721299407,1.4638127951285718,1.46977376985713,1.8371931736245408,1.493400373907816,1.496585488120461,1.3707516653051366
1.242172945705826,1.4948718543335366,1.5140625937188756,1.2062890013428214,1.480454664732144,1.4619765473802715,1.226937247070281,1.4089925211174803,1.4861038642701052,1.3251387794133374,1.397705087179646,1.3591194127500872,1.209755202502194,1.228049303970269,1.4211730284074298,1.1577487959191224,1.5328973778800714,1.6023128071330106,1.0677295000979248,1.3661491521228308,1.4707773455079565,1.1577487959191224,1.5328973778800714,1.6023128071330106,1.183539025143454,1.432250539060842,1.4774031884636996,1.112739148008535,1.4495232650014511,1.5365450763204611,1.2559901558407915,1.1754399263284698,1.4292578962445956
1.5901552309363187,1.2327136686324998,1.494792793021564,1.6538002329900838,1.22288142717338,1.473240590718646,1.5488052423087373,1.2417829067084885,1.4092509351826932,1.382285747354861,1.290818823478923,1.3994340453808762,1.4362273132728864,0.8951222279933058,1.170495951717876,1.4158257660668916,1.1666591581137142,1.454449710102068,1.323833234176841,1.152851928944254,1.3223714802318651,1.4158257660668916,1.1666591581137142,1.454449710102068,1.3739815825328794,1.203443303512275,1.3920850785716032,1.3698295001218774,1.159755543528962,1.3884105951669443,1.40934516531388,1.3338696308906606,1.110562119842795
1.3501606757959006,1.6059674174797365,1.2343690077604976,1.286320584675549,1.631534123675431,1.2380330905902046,1.3654911991941132,1.6013938169044062,1.3176261257665356,1.74481534878399,1.6190489800717025,1.484079046238285,1.4521260107699163,1.2918705671799646,1.348584717224699,1.3746805600723944,1.4450913956894462,1.1235945779396683,1.3724055216599806,1.41103606939057,1.1457368050040273,1.3746805600723944,1.4450913956894462,1.1235945779396683,1.497300476838781,1.491725481717232,1.2511368097273268,1.373543040866143,1.428063732540008,1.1346656914718478,1.5078487103589833,1.5537831099294408,1.1637645284539477
2.219860508359265,1.3364055526764698,1.6031271375911882,2.3638902701287665,1.2959636651629431,1.6112014371000596,2.2000423810483394,1.298416750872411,1.531195371970795,2.0244865739537543,1.6303524369500666,1.5645930595822088,1.839911792261084,1.435768414887284,1.4313302064336897,1.805927463809076,1.1801901303134743,1.3923953801814992,1.803958617917778,1.304146805109463,1.3249763710536877,1.805927463809076,1.1801901303134743,1.3923953801814992,1.8781242185601952,1.3715631241243198,1.4273216036058134,1.804943040863427,1.2421684677114575,1.3586858756175824,1.7136679837207236,1.4827252322129336,1.4721619711586253
2.13593655045659,2.267033175381314,1.3389486049748849,1.9958748750708892,2.2799652420807237,1.304769412516489,1.97798627610013,2.1640402256654756,1.3112561896065689,2.244928692231385,2.1396542513035577,1.6623830760548186,1.8186364784296805,1.4482920336922556,1.507117039561967,1.9149490444380304,1.6896373153890698,1.3579875227086813,1.8796681844800431,1.7601704327715018,1.3221875695727636,1.9149490444380304,1.6896373153890698,1.3579875227086813,2.0131819737164935,1.8631539998213764,1.4475193894454286,1.897308614459048,1.7249038740802858,1.3400875461407225,2.004877104617142,1.4334992498542976,1.568141431723813
2.1973121174512187,2.1187805718439705,2.2576015144752626,2.162431015885125,1.9439055570732864,2.2033276370543633,2.1301746608398453,1.9860674013181032,2.1618972426795,2.0361550008211715,2.0907918271176884,2.04380278784575,1.8327988010409249,1.6712418283026498,1.35364065889636,1.9392768517529468,1.8198995644019833,1.733823254158473,1.9694497986979975,1.876555290355553,1.706510555695151,1.9392768517529468,1.8198995644019833,1.733823254158473,1.98162721709072,1.929082227291734,1.82804553256648,1.9543633252254944,1.848227427378757,1.7201669049268231,2.0503776129373374,1.7574190838310244,1.4437326066755407
2.1565656897140704,2.2051740066466494,2.122320263772069,2.071792336415217,2.0959992057894867,1.8964488667530923,1.97564038647855,2.0116210001737356,1.876649397394292,1.9462973042378096,1.7610437344897312,1.761736028577232,1.8197472132490455,1.5008354992139372,1.5236016511747108,2.0304072360073144,1.8098428828044133,1.8749148448228723,1.994020726761736,1.794482513528406,1.768498880320446,2.0304072360073144,1.8098428828044133,1.8749148448228723,1.9902417556689531,1.78845637694085,1.8017165845735317,2.0122139813845363,1.8021626981663983,1.8217068625716817,1.9503733907399123,1.5897046832199724,1.5403019998847745
2.2127936970264455,2.1522723266458774,2.203541761943893,2.16044937175223,2.0132309127202337,2.035335838237423,2.209030719941918,2.005924880530507,2.039374819561357,2.4304321973176,2.1100533864535365,1.975972789011604,2.2125202193312044,2.085394273697738,1.6322403727803358,2.3283097988746393,1.9249950575263688,1.950970282700948,2.2480843285677343,1.9790267412161944,1.845375005534944,2.3283097988746393,1.9249950575263688,1.950970282700948,2.335608774919984,2.0046917283987,1.9241060257491729,2.288197063721187,1.9520108993712928,1.898172644117957,2.2927533608991135,2.087367563518261,1.6906485138518557
2.547073234923832,2.217003174460459,2.1531652513818376,2.522069937503777,2.0941896328421574,1.9597545259581308,2.5077544279022757,2.1805742016246743,1.9918254793418244,2.248322778836065,2.2462603573127904,1.9876197287117312,2.360208351835613,2.2238721530577266,2.089666678777813,2.3851864631891484,2.272904051081537,2.0628142822140205,2.3542042409863573,2.2074714867786893,1.9540322651210085,2.3851864631891484,2.272904051081537,2.0628142822140205,2.3292378276705383,2.242211965057672,2.001488758682246,2.369695352087753,2.2401877689300687,2.0084232736675034,2.466142895526935,1.9576419747762144,2.019006533124612
2.2568963005151907,2.564029273650174,2.216126656355878,2.0909144420761305,2.4244097677894025,2.033683395098239,2.138332778426544,2.477624025813152,2.1684197597909627,2.5127170581743963,2.38360225764771,2.3036282018400245,2.275243066991317,2.229656266738278,1.8210264404076917,2.1580799586332633,2.319684022263657,2.156809027913864,2.2362592541367077,2.2863591564482366,2.047106400598664,2.1580799586332633,2.319684022263657,2.156809027913864,2.3023520903147743,2.329881812119861,2.1691812101175323,2.1971696063849855,2.303021589355936,2.101957714256275,2.290557960343675,1.8452492294243283,1.8340907217916147
1.757041331987204,2.235702545343674,2.5605206623832224,1.6329097973173934,2.0306925974524033,2.33522967828031,1.634447700011088,2.1009129612330923,2.41113493002445,1.642646540839121,2.531105829917557,2.4548444690777327,1.84073427575544,2.2347643603984446,1.692848806735836,1.5613320282732213,2.136761371630813,2.1360113340486597,1.6491663631945652,2.148087267865928,2.0660500951136473,1.5613320282732213,2.136761371630813,2.1360113340486597,1.617714977435636,2.271984823138107,2.218968632746665,1.605249195733882,2.1424243197483817,2.1010307145811424,1.859137250289722,1.7426438477370576,1.6666148264857128
1.6683035665592103,1.736405688081775,2.2401927912056454,1.6477728478416522,1.6124576575109426,1.9756999683216745,1.7393452920770658,1.6866313150276424,2.124556041769776,1.5838589721676175,1.74885496960413,2.619817698867255,1.630197096981556,1.7939088206465614,1.768428393189736,1.3427351053226344,1.759890659039498,2.1718147163342305,1.3952323508894748,1.7323218734246248,2.136139965491868,1.3427351053226344,1.759890659039498,2.1718147163342305,1.4406088094598868,1.7470225006894324,2.3092574602311178,1.3689837281060324,1.7461062662320614,2.153977340913049,1.51705738582959,1.8369349615593225,1.752242403737747
1.665052913516958,1.6689643563052692,1.7405913804946611,1.6403049648238313,1.6260301116650588,1.5937814288710972,1.6432297829984677,1.6233602252805346,1.569444522791397,1.7372496638115242,1.6614957409946118,1.7329862307197574,1.6038304494067734,1.5714492966870883,1.609987770603616,1.5331241843391077,1.430291443960341,1.6242219700758342,1.514533700161147,1.2985148443155792,1.5434915700978324,1.5331241843391077,1.430291443960341,1.6242219700758342,1.5949691827706003,1.4634340097568588,1.633566590297808,1.5238289422501603,1.364403144137949,1.5838567700868111,1.6016647713881005,1.5142859647698792,1.8030059584955405
1.4204905699459855,1.6647208850368054,1.6688312139668782,1.3625360537189672,1.61921068386844,1.6061753524108795,1.4948510867321518,1.6884142413097436,1.6738809387572218,1.668196977526626,1.732859763760386,1.6150818055843177,1.6101528567386003,1.6466603248117109,1.5613005174888397,1.5003432945942752,1.591637001309287,1.3884827750564543,1.5931134623427434,1.5237914728737143,1.355904471495761,1.5003432945942752,1.591637001309287,1.3884827750564543,1.5872179114878593,1.6160960793144552,1.4531563507121703,1.5467283784684982,1.5577142370915231,1.3721936232760967,1.6350658141042196,1.481704080934554,1.3707797900918584
1.97093160427881,1.4081503233994783,1.664787787093296,2.068012385296192,1.3655611517447126,1.5999480728241051,2.0758652269428746,1.5048138945020328,1.6905517629361544,1.6299890846377396,1.4184320711060128,1.529273984509949,1.735660049958199,1.744465113127336,1.5796695296812937,1.879351564706977,1.6026369208636426,1.7213477207474792,1.777471275866116,1.548620215483476,1.5944273658551331,1.879351564706977,1.6026369208636426,1.7213477207474792,1.7622706417369294,1.5232297358177105,1.615016357037491,1.8284114202865576,1.5756285681735482,1.657887543301273,1.845627767831437,1.8154106154012697,1.4678317276833885
1.518479862057776,2.0044217745511252,1.4106358542118675,1.3470656985594882,2.0097791843429382,1.3683235728371477,1.4300028824510091,2.0410347100068726,1.50362153272523,1.8229471604391367,1.7501360979559344,1.484764565185026,1.539247926165066,1.7010943776211818,1.572608440420975,1.6225004938600351,1.903457096942085,1.619640788720611,1.5285291836723005,1.762618269892724,1.5419241950803242,1.6225004938600351,1.903457096942085,1.619640788720611,1.6579922793238169,1.8054038215969292,1.548776516328676,1.5755148387661675,1.833037683417427,1.5807824919004787,1.8722085307132597,1.5733423695051263,1.2415246809739378
1.4900352917751023,1.4791566356800978,1.9974489293469455,1.52082792524025,1.351434126756994,1.9566025199095176,1.5783191647990913,1.428753133269045,2.023343622814,1.55169846947949,1.634285791888157,1.711623906392945,1.3358825864859147,1.519834947783849,1.3912263437674044,1.4240583288881226,1.6130147010735565,1.8392306550810031,1.332564218281429,1.4992435080157571,1.6634256752911192,1.4240583288881226,1.6130147010735565,1.8392306550810031,1.4361070055496583,1.5821813336591497,1.738093412254993,1.378311273584765,1.5561291045446568,1.7513281651860169,1.6715506382281031,1.8307653288597292,1.3462072575594508
