number,mae,duration,params_alpha,params_colsample_bytree,params_lambda,params_learning_rate,params_max_depth,params_num_boosted_rounds,params_subsample
506,0.4958464205265045,0.077454,0.17992529882949704,0.6151360703819397,0.37454090702868104,0.2676727603210677,4,22,0.709493753527885
568,0.4966566214958827,0.073871,0.2534065728298721,0.5552560275322301,0.36846977232843653,0.2882117132031212,3,58,0.6753640543593993
913,0.49714695413907367,0.101738,0.29896463017490993,0.5664542467007495,0.2688356747287402,0.28683899371878274,3,43,0.7288699599924738
613,0.4974103718996048,0.07842,0.24375163097620853,0.5732594420044197,0.3296826271569061,0.27746311805143115,3,22,0.7235225466002441
401,0.4974725345770518,0.092128,0.21883297787645128,0.590474634198344,0.37695459659149405,0.2856697435017544,3,29,0.7290288476805192
610,0.49805187185605365,0.081417,0.19036634020216645,0.5503416033627059,0.3509999589578737,0.29994469432316867,4,27,0.7434166248612097
818,0.5004524290561676,0.090963,0.24049293712372208,0.5232762604143316,0.27477945051240454,0.2848435447961954,3,29,0.678047855503592
844,0.5007985681295395,0.091873,0.30877201659668785,0.5665775788937006,0.2733403453990614,0.2824513592708835,3,52,0.7130822585091753
682,0.5010672956705093,0.087108,0.21145220367635595,0.5777651912899855,0.3303042525183799,0.29359600750097903,3,24,0.7158709901654126
805,0.5011960665384928,0.088197,0.26240060233654805,0.572972410761865,0.3558019667920628,0.2882745208505092,3,30,0.702404680037842
272,0.5012917617956797,0.058292,0.23296176716411693,0.7303228552528677,0.3834167068524698,0.28064316857165583,3,29,0.6903807283033873
882,0.5017450551191965,0.092193,0.3034043228146512,0.5546454151653083,0.3603596984689876,0.29970332959389473,3,41,0.6869527860198757
386,0.5023062825202942,0.070311,0.21219710846648754,0.5274097972507525,0.3339371882001828,0.27255022046632377,4,25,0.7131361322099101
106,0.5024045954147974,0.051481,0.18189921882329513,0.5518047856899678,0.46199527836720194,0.2108630357104351,3,30,0.6395830782471277
964,0.5031437277793884,0.101394,0.2514695652400393,0.5501968945604104,0.3711733084035621,0.27531569155282215,3,48,0.6771848747351413
280,0.5037823269764582,0.098641,0.1995151312025256,0.5024697239965021,0.4536958640080711,0.2766655838824919,3,15,0.7001686129252327
600,0.5038474649190903,0.096084,0.20832072958513997,0.5747892263971228,0.32457626506491083,0.2803213009823565,4,22,0.688569348796537
469,0.5043747474749883,0.067926,0.18111487396567277,0.5718937963209708,0.256195391824636,0.20184575093619306,3,27,0.7016194700302529
452,0.5057149181763331,0.07647,0.20825264493798132,0.5825653002152976,0.43683344209516656,0.2530707415118594,4,28,0.7222379313371896
740,0.5063288708527883,0.083937,0.25756991757269015,0.5333932956820584,0.32677536386792067,0.27598547122883355,4,28,0.6721955115041862
255,0.5065736075242361,0.0599,0.25784419873534786,0.6099205960419176,0.436774477859785,0.2935459770489382,3,27,0.7347343362490453
395,0.5067425717910131,0.078195,0.26865464237542597,0.5571625230832612,0.30377195484373026,0.2574176061905465,5,32,0.6718718053558194
442,0.5069384674231211,0.06806,0.19331023953727464,0.5177489539908239,0.2714697607362852,0.26028265062009914,3,28,0.6787433072236759
576,0.5076211045185725,0.080604,0.26531837750033016,0.7398018384984795,0.29055107855144524,0.2820345306229689,3,20,0.6915145519767175
448,0.5085470428069433,0.074368,0.21364541433919845,0.5920153674678222,0.36514104678055365,0.24208826334552128,3,30,0.7123789030530365
957,0.5092363407214483,0.097972,0.25148931066778113,0.7035183617641793,0.3125434480509893,0.2708845127616442,3,35,0.7165479618125368
166,0.5095529953638712,0.066373,0.08539335700760697,0.6281575318376347,0.715805531396316,0.2870703401282152,5,28,0.7342044815223165
955,0.5106988648573557,0.100224,0.2630017306677684,0.5635859684600727,0.28066375711253494,0.29137099195834154,4,32,0.7062163079309637
370,0.5117270151774088,0.068237,0.2163594401109816,0.5810079207575044,0.2743545542375472,0.27330080307030435,4,20,0.6903222439067117
159,0.512105350693067,0.06223,0.1516391100320479,0.6513325909902343,0.6515839820800425,0.29578312851138383,8,41,0.6716750255177837
633,0.5133649855852127,0.083743,0.22254927152748044,0.5434809086587387,0.271512936456703,0.28625869498398343,4,80,0.6906218193868605
977,0.5136207391818365,0.111166,0.2742224000346703,0.566302582473019,0.28142087899952756,0.27568363811517516,9,75,0.6972849975393376
560,0.5137050896883011,0.073397,0.2359871132177161,0.5560583141631855,0.3361261450250846,0.29391487031450675,3,79,0.7103804926790044
711,0.5137361983458201,0.08638,0.25336233837060346,0.7506326186235198,0.27320675854045523,0.27909004416410765,3,31,0.6882340083271841
949,0.5142570535341898,0.100457,0.2559149738205042,0.5545627966118319,0.3532400646929857,0.28076772865909605,3,34,0.6792913201784339
825,0.5143489241600037,0.10015,0.36038390014404925,0.5797602052755086,0.32492227088145204,0.28333763158236497,4,24,0.7110727119621983
850,0.5145602573951086,0.095039,0.31429728382328426,0.8644344031971928,0.3326721872712749,0.2951911329382164,3,43,0.6908967198103925
264,0.5147969573736191,0.061757,0.20665142395922872,0.5937255695510323,0.3696270346421809,0.29637025295508745,4,28,0.6858393287769952
982,0.51517120997111,0.104007,0.29441848204948073,0.5001579315467519,0.2574778780433976,0.2997566028619734,3,48,0.6783293928493744
8,0.5153093536694845,0.041242,0.1497729704120098,0.7390468978353373,0.7940444939387233,0.23925199858653967,20,97,0.8124583526529555
936,0.5162152200937271,0.102574,0.260093026044085,0.5328988777568113,0.25898554896718573,0.21224881401832027,4,51,0.7048191297740405
822,0.5164644767840704,0.103171,0.2721930043175582,0.5701053350523901,0.3576643706965886,0.279884379307698,4,27,0.6786008742484543
941,0.5165983438491821,0.103014,0.27738103421410254,0.5625948436815156,0.3258031196624506,0.2915623071599716,3,60,0.7492685340315016
461,0.5168484598398209,0.074874,0.24589009868431094,0.5731143675092754,0.36224278032414414,0.2649824506662972,4,28,0.6853628905912578
444,0.5170877625544866,0.070941,0.17097041726547096,0.5853596610367362,0.3824075245758419,0.26901126682020327,4,34,0.6895368781363859
413,0.5171132783095042,0.06713,0.1851053780638845,0.5678495397337741,0.2809305417976801,0.28431223969806685,4,26,0.7162538716053319
439,0.5173360457022985,0.068264,0.22656298683223314,0.7564647170207083,0.3616709643144201,0.28025409011995334,3,33,0.6930080952218463
346,0.5182336767514547,0.065272,0.18190739385599394,0.5469452758559852,0.3285070227021033,0.275102553180603,3,16,0.9617196842750058
443,0.5186556229988734,0.076092,0.20825883435984738,0.5634889023912232,0.3329218396626293,0.2903694305992577,3,29,0.7126480149922856
367,0.5191550602515539,0.070507,0.22897894770685723,0.5990962511179433,0.22891487979078856,0.27596570513501006,4,32,0.7021724360680296
543,0.519689937432607,0.07339,0.2555770241422764,0.5250082691306445,0.31497156174446134,0.2795877652894849,3,23,0.7110361131208381
580,0.519945353269577,0.087255,0.2430599498279139,0.5684116378897353,0.39291247268918683,0.299733227235869,5,75,0.6909704460064732
804,0.5206104864676794,0.094892,0.24007040258073895,0.5345576414398968,0.2875249080203932,0.281295102407102,4,33,0.6927555006514475
842,0.5207768827676773,0.096022,0.2902162827714363,0.5054187814061256,0.24572215390071486,0.2803135256086495,4,42,0.7038569276409662
793,0.521611675620079,0.092022,0.2738020958996901,0.5313758962281415,0.2988082521965543,0.2816871460925424,3,31,0.7097628823493374
750,0.5237446924050649,0.088231,0.25863545601661686,0.5662379221040476,0.3190368077568295,0.2841739774159867,3,72,0.6794176979741451
105,0.5237594197193781,0.058777,0.10961560833724757,0.5954377116639658,0.4316114744559193,0.2337459610143663,7,22,0.7054895931910012
669,0.5241759717464447,0.082976,0.22862107952117963,0.5890153396083607,0.3166609661826373,0.2901631303722682,3,23,0.6839932680587385
761,0.5242203573385874,0.091745,0.24885450202892415,0.571866048235066,0.31840454818395825,0.2803379833231587,4,33,0.6908318416624901
566,0.5247929394245148,0.083145,0.3170889781434315,0.5067743550955064,0.31514533906735936,0.29453644876065743,4,70,0.692117155610152
876,0.5248943120241165,0.097919,0.3038801618148808,0.545508966073681,0.36052618987881796,0.29564208711672746,3,40,0.7091531560274288
556,0.5254930257797241,0.084087,0.2778944256792839,0.540195485471558,0.35451564768159743,0.2999701755430494,3,82,0.679723551564316
881,0.5256381928920746,0.08863,0.27630052589112614,0.5675408442347349,0.31084569387157507,0.2864729746943858,3,49,0.680589743635284
905,0.5257930109898249,0.101845,0.2994117834949529,0.5212049006294867,0.32566064187765104,0.2736040131321751,4,45,0.6844343485911791
86,0.5259723017613093,0.064831,0.1335540453793235,0.7434013698536496,0.6084273512548625,0.18124808466923006,13,26,0.6645767902278198
774,0.5262679209311804,0.093886,0.2377719498095825,0.5167210400610684,0.3581751292936837,0.27821054416526125,3,31,0.7075807001824289
799,0.5262979567050934,0.089438,0.26163239726489335,0.5227191558186941,0.3170348103655515,0.2779385333924947,3,30,0.7074513969389414
428,0.5266916950543722,0.077361,0.20772151343181441,0.5671426457023419,0.4499877350877235,0.27299949605683044,4,30,0.9849296962841212
457,0.52687240143617,0.075934,0.1821471532633611,0.561656125368329,0.39532076572390173,0.25902309572224214,7,29,0.7095770572734895
153,0.5271673748890559,0.056875,0.08881321736451084,0.5901165100568528,0.7014355848976533,0.2778452270558628,5,32,0.7359240571888428
791,0.5272576610247294,0.099064,0.281513289536669,0.5640606390704774,0.31251339469014827,0.27670405661377245,11,31,0.7184224334365755
559,0.5275410711765289,0.07753,0.2689381532815284,0.5661878086401166,0.30276478090504044,0.27734462137075155,3,18,0.6737616040283944
847,0.5276753008365631,0.098681,0.3190922514814926,0.564725283164315,0.3068259806107508,0.29167788582213217,4,46,0.6910014489161862
70,0.5279352068901062,0.081264,0.1943977948009,0.6734405998415869,0.5143425054297461,0.16473185396350992,13,12,0.6257552597886105
525,0.5288574397563934,0.085488,0.28835397180377853,0.5390476079311408,0.33212596219866597,0.24774159311934926,9,65,0.6518502216384688
655,0.529075562953949,0.085413,0.2573022901865319,0.5350653453368687,0.3923048328266097,0.2997986268198663,3,29,0.6676850578250699
430,0.5293997178475062,0.067619,0.24023430974837667,0.5972603097206085,0.3840767500904072,0.2650606620562875,3,27,0.7395794230347157
950,0.5294293214877447,0.104419,0.3036877016744865,0.537703057313315,0.3313749619501719,0.2875215623522865,3,70,0.7101313762635918
662,0.5294958502054214,0.084972,0.22903340668461505,0.5267637065444584,0.3628644502701339,0.295062021130969,3,27,0.6743700323967953
375,0.5296225150426229,0.074054,0.2292440791219639,0.6019512228618944,0.26555530663147886,0.27618816096210136,4,21,0.6522031374248854
621,0.5299890438715616,0.086,0.21712967546317852,0.5627852279934189,0.2783399365055286,0.2891495028624068,4,76,0.6836562980585406
327,0.5302572995424271,0.065132,0.17370024408114548,0.560285884314721,0.350967478640341,0.2676877432751174,3,26,0.6852303054197377
575,0.5312208086252213,0.081707,0.2482152729516905,0.541974234380081,0.34448984686967926,0.29402472566704435,3,26,0.6999264214467186
322,0.5316256483395895,0.064882,0.20223239149885638,0.5592718507506869,0.9711498993936616,0.2709132803187888,3,29,0.6515855816186492
965,0.5317430843909582,0.097763,0.2603599310703146,0.5322370571456858,0.3385564665738587,0.19404316053552875,3,33,0.7134668388502825
988,0.5320949902137121,0.10326,0.2253956603121384,0.5690183946178188,0.31070508491187976,0.29452538755262436,4,50,0.7142032214777632
865,0.5321442832549413,0.095828,0.321150054317537,0.5362754329445807,0.2972792348910991,0.27717039711018027,3,43,0.5135381742808098
333,0.5322781056165695,0.065763,0.17460352383124822,0.5554470241163234,0.24695952146885397,0.26156137662826384,4,28,0.6843702215898658
108,0.5324803541103998,0.059223,0.07877582722602003,0.6681947402133626,0.32095269235555923,0.1983812958021665,6,19,0.7107736392480539
77,0.5330352534850439,0.071221,0.19331191772348955,0.6046363689665805,0.7305077433086226,0.2651782112039187,14,10,0.7353970841291775
98,0.5330542176961899,0.061715,0.1608266130894613,0.6193094059524745,0.3267472196598605,0.21183472502064304,17,38,0.7225934221330665
999,0.5338233609994253,0.101402,0.2229600770591506,0.5283063863394883,0.3763801000342989,0.2905867736196491,3,32,0.711693194851445
754,0.5352275868256887,0.086989,0.25928729575301446,0.5696723258890883,0.3363541668489836,0.26986900910558775,3,49,0.6385278715947191
372,0.5359169095754623,0.075516,0.22355715172604682,0.595882013150362,0.2513210239449959,0.2996760915349027,4,18,0.7013227321802493
843,0.5366627921660742,0.09262,0.29981395139943373,0.5762279216196226,0.29981732300603486,0.28940823968096796,3,34,0.7305955613450497
973,0.5369381705919901,0.107952,0.26494979993589973,0.7654019698894068,0.23697904275238021,0.28000262333806064,4,35,0.7062949109993488
592,0.5369674662748972,0.076433,0.2340447058965317,0.5613824600924741,0.28868371987578284,0.2948777361591325,4,24,0.6848108665792464
390,0.5385488867759705,0.067221,0.20302636251925027,0.597134897422083,0.31954640476698376,0.2701362100024215,4,21,0.6930810075392402
135,0.5388912508885065,0.067445,0.12442823250370517,0.5799490556536797,0.7641870817813547,0.27898204938917703,17,36,0.7494470950967236
723,0.5391169190406799,0.086322,0.25804419979156146,0.5441260141619891,0.33515112597923746,0.26644089011403177,3,26,0.6480038758080274
553,0.5394863386948904,0.076916,0.30664068854054055,0.5466711930648531,0.3405708246043351,0.29499906649039853,3,74,0.7068502142851786
107,0.5409300824006399,0.055687,0.27502029684642726,0.6139368390637101,0.2901840286224758,0.2562201591242288,4,26,0.7320386693001777
915,0.5412062704563141,0.110676,0.2884833357269634,0.5398270597887038,0.30757756727103575,0.26840857339555496,13,50,0.672052935189199
640,0.5412105222543081,0.079155,0.26489025035867736,0.5268202630960845,0.39101877211608566,0.29991466597470645,3,29,0.6659022925199622
217,0.5415348559617996,0.071249,0.1428853193652721,0.6371596904718568,0.3076084436573966,0.23762239621819042,16,22,0.7482567370717831
730,0.5415740261475245,0.092379,0.28781150373600256,0.540147305277961,0.29300160579948753,0.26888430077925357,3,35,0.6408304928155156
778,0.5416690856218338,0.10226,0.24747192490857836,0.5589658101494988,0.544026030419103,0.2714402794479517,3,33,0.714593151816796
815,0.5416949490706126,0.090873,0.23002565701069955,0.5408056674309264,0.3544971747003298,0.29152550249311143,3,28,0.9076147092223417
724,0.5418147395054499,0.092484,0.2765555070464158,0.5498437777072263,0.30811665454464354,0.27340036341703305,4,24,0.6731107410873819
925,0.5419654746850332,0.099451,0.3177904366158779,0.5348438319411533,0.36922635802318815,0.2722263554824937,4,53,0.6893050023723045
758,0.5419982026020685,0.089357,0.2555523829973897,0.5328278703817909,0.2513752171303516,0.2637125462229807,4,22,0.6910342603261296
954,0.5425567924976349,0.109551,0.27137726943007673,0.5294519629471626,0.3381858030111249,0.2856006914731741,6,41,0.6781081909607374
190,0.5427659104267756,0.058542,0.1441335805214447,0.6701399639840054,0.3830353482763512,0.24159996770552639,3,39,0.6669404500613404
341,0.5437926203012466,0.06139,0.19568768769622394,0.5316639957966776,0.2861023960907382,0.2676042978841706,3,21,0.6751090091123085
205,0.5441609223683676,0.066208,0.1775826549144485,0.5618293295422105,0.35241063127802147,0.27444370288455133,11,33,0.50091839192141
940,0.5443069686492285,0.099414,0.2562389349444772,0.5059230265857176,0.3044966309560091,0.28486544461789726,3,50,0.7106089708074419
63,0.5449486970901489,0.062704,0.22561775987635488,0.8640904913952951,0.8135969888506179,0.1947125243177909,18,35,0.7149092364997442
598,0.5452226350704829,0.080489,0.23560698883748962,0.5209652196467465,0.43597953866932015,0.2994206432286115,3,21,0.6994098852048815
46,0.5457259168227514,0.072222,0.28180735030756454,0.6242629337322094,0.5239199642432805,0.2956239630698523,17,77,0.7509473876264389
680,0.5457279880841573,0.084282,0.24241988629120848,0.5502953409387406,0.48696391821323887,0.2810074712310149,3,28,0.7068159377622589
705,0.5468470454216003,0.092579,0.2539227202606085,0.6054041835063712,0.2442229824725134,0.2826136354264891,5,31,0.6786708102847829
219,0.5472476234038671,0.069703,0.12756950809678924,0.625862309420622,0.3423371373902678,0.28615072945900233,15,33,0.7144981347908308
976,0.5474361628293991,0.096043,0.3076252274730144,0.5345330098509143,0.3499228657673013,0.2671707530365901,3,43,0.6754278355383024
968,0.5483502248922983,0.109,0.27138668406064376,0.5805967006258899,0.2981913369802156,0.28257963264765307,3,33,0.6870496456387892
309,0.5490231017271677,0.06644,0.18977994938682646,0.5425651081976307,0.3334165857667403,0.2627227996498761,3,30,0.6524394158026564
132,0.5506817748149236,0.064591,0.13053165425234226,0.6111204532603742,0.7449606794512187,0.2838746616676736,15,35,0.7601951950801177
480,0.5510343313217163,0.075483,0.21265026546039406,0.5771137177343232,0.2855646492115814,0.2903932623309058,4,20,0.6781197643478586
683,0.5513662894566854,0.082293,0.187691990153993,0.5374440840772923,0.4167488421100476,0.28464750278726053,3,26,0.6580756789741324
43,0.5514669169982275,0.067955,0.4065886888008018,0.6896977824663384,0.4772850924565145,0.23771125737050944,19,74,0.5734612453101422
745,0.551488384604454,0.083077,0.2730254291555082,0.5434907592366003,0.2533739866527807,0.28088467393134403,3,25,0.6513908806372165
713,0.5515680660804113,0.088377,0.2398124588384558,0.534550245412337,0.30476210758250677,0.2867946090782083,3,28,0.6730428946175523
693,0.5515828132629395,0.090929,0.2826336066166264,0.5846360613150865,0.4277075495975995,0.29390888526934345,4,29,0.6470077337209854
437,0.5519600460926691,0.075569,0.21405063422183665,0.5583516974043328,0.3176096480176123,0.26786335788748233,4,77,0.6872630848213487
189,0.5522723197937012,0.064231,0.16256176230811975,0.5621564773792609,0.6203385711761258,0.2804471338041533,15,35,0.6427606737053843
649,0.5526261279980341,0.083709,0.27606434267428037,0.5824206030606746,0.37789345870419067,0.2912201842667113,4,27,0.6541170527526918
651,0.5526714672644933,0.081182,0.23724696764496614,0.5424648764919349,0.4045441230295342,0.2924847149757168,3,25,0.6608679911385665
961,0.5533914913733801,0.101025,0.26724049805103905,0.5384001327957969,0.3473386381893565,0.29442740987921284,3,31,0.6708064299506883
692,0.5534559140602747,0.088675,0.26184387007010296,0.5520538995111602,0.2800067987233147,0.28640554781467226,3,27,0.6256774259692748
679,0.5538744529088339,0.091921,0.2036578218131466,0.5925936562636684,0.387363120372186,0.2934966140403098,3,26,0.7972428280157446
30,0.5544316619634628,0.071,0.24492198457069655,0.7033797562982746,0.5115012525579142,0.20536898711266435,19,48,0.8372713732421794
884,0.555423970023791,0.10044,0.29037387753170807,0.5285385832913553,0.30536357125931857,0.17903932074623768,4,44,0.7111805012541376
810,0.5555650442838669,0.100591,0.2647084884884425,0.5490303899277867,0.31038665883387045,0.26212684993309215,4,29,0.6845645704256373
99,0.5560386379559835,0.053059,0.09203375401927123,0.6226820384901188,0.27888215863194615,0.23706928824605905,4,28,0.6659539165604759
109,0.5561644633611044,0.058228,0.1689881563159292,0.6322012821579226,0.3535587846540585,0.2623996925509048,17,36,0.6671812263644693
129,0.5573417494694392,0.064961,0.12121072161362455,0.6196265244436051,0.7871713796002288,0.28462971477191334,16,30,0.7422682749776612
887,0.5578266531229019,0.094234,0.27295662766745704,0.5227454588477124,0.2646949560216073,0.23175510714741263,3,50,0.8845192130478051
617,0.5586013247569402,0.083122,0.23616168824453487,0.5231876005141485,0.26025889549903564,0.28294482463798987,4,15,0.6911713746847521
836,0.5591244399547577,0.099364,0.27507660805241063,0.5219859575727744,0.2903100747588756,0.2871992842282814,3,42,0.7020783085097457
880,0.55976069966952,0.095589,0.2927500619097214,0.5394344121421961,0.3211716374115059,0.2752511613105213,4,42,0.715782177180872
114,0.5600469708442688,0.089145,0.1404790634518722,0.6419007314950956,0.5398202607098251,0.2774010895339349,16,47,0.6585613804933814
777,0.5602675278981527,0.102501,0.22932232611512676,0.53715880905363,0.32160044521981057,0.26130693814835076,3,30,0.6930919171353984
523,0.5604240049918493,0.07782,0.2611916514639674,0.5455115011982646,0.3210575876366274,0.2725538542207626,4,26,0.6856540703769481
698,0.5608462740977606,0.085374,0.20795871062491275,0.5716243868494649,0.358594933398461,0.28834532980596106,3,20,0.6598084731378125
918,0.5611347953478495,0.097202,0.28306493948417544,0.5304861746883685,0.3666983354986861,0.28825368993530215,3,41,0.700876081824184
753,0.5613254209359487,0.097551,0.2405005008436362,0.5383654120193345,0.32382034934269766,0.2854042444375902,3,31,0.6839989290783011
811,0.5613489051659902,0.089944,0.25141596309350656,0.5307924490155956,0.2883386232722897,0.2905590987049937,3,31,0.7037896421704651
960,0.5617475708325704,0.100453,0.2607458979327737,0.555060894282064,0.2972778099277308,0.2785238873435607,4,42,0.6841075603209067
951,0.561788484454155,0.107246,0.27265967135754965,0.5726482834426082,0.3698241934892977,0.2703028239725031,4,44,0.690117629035835
558,0.5618006189664205,0.079985,0.3325658709907099,0.5222407323234137,0.3308744973463776,0.2870217319629527,3,89,0.7016746219754053
475,0.5618425259987513,0.076114,0.23034618272394414,0.5375809322460735,0.3842345117887101,0.2691939053535478,3,28,0.6920529673165978
604,0.5623856037855148,0.077029,0.23061974417674044,0.9073928196376809,0.33615743196908937,0.29222152509950866,3,26,0.7123408122796934
944,0.5626074175039927,0.10467,0.2655204033660832,0.5351563812169606,0.33939870544379874,0.2634999234979563,3,45,0.693642385538323
997,0.5630030333995819,0.112435,0.17309162953459456,0.7361449915777134,0.29955150037727635,0.27891875308705855,4,30,0.6897045522593693
170,0.5633431325356165,0.06268,0.14195192480983462,0.5884280549290494,0.8286664170756011,0.28163396628715337,17,34,0.6782804593291135
331,0.5633528431256613,0.065511,0.18440937067073876,0.536619997577519,0.34474070746947955,0.2560342951835237,3,26,0.6728241288685022
533,0.5637442221244177,0.076956,0.2739563820082705,0.5304524586056572,0.3299652022159959,0.2795388115335238,3,26,0.6931569064392609
820,0.5637462039788564,0.098204,0.25196195792821324,0.5354367402931712,0.2995241650826245,0.27447129200482606,3,71,0.6974493193938661
436,0.5644791225592295,0.071601,0.22320315560305856,0.8351184191505341,0.34643383565028985,0.28743246801563677,3,31,0.673048371975641
147,0.564760684967041,0.054936,0.46811589016302113,0.5655568869131633,0.6100475157620392,0.24838156853308443,4,26,0.7751621440481679
644,0.5649700860182444,0.084834,0.2676103766220731,0.567332612329595,0.40991487053626857,0.2987538725515422,4,26,0.6428950888551145
168,0.5650402009487152,0.063888,0.1261205743480659,0.6117119260157129,0.789119473436416,0.23570021713520187,6,46,0.6610409353465653
541,0.5651282171408335,0.075865,0.2551051711154603,0.5383732359577388,0.2797140183130951,0.2840475842391555,3,23,0.7028661772862791
891,0.5652076701323191,0.097016,0.27774749023348366,0.5121078383570093,0.2939453266967521,0.18496669464602256,4,46,0.6851477670998763
191,0.565895160039266,0.058482,0.1337690539659594,0.5950409212649547,0.7045372443225754,0.29970824364956694,4,31,0.7335649262692632
870,0.5665822128454844,0.100214,0.3130638857372832,0.5783725898212404,0.3286316292552394,0.29581121211394595,3,43,0.6847563861877244
854,0.5666313022375107,0.100298,0.30041736646406586,0.5442355677871665,0.31201736201356584,0.29503753053708365,20,36,0.6841621246739583
397,0.5666811615228653,0.065823,0.24525023215945066,0.8007452833237665,0.45386531875256664,0.2999344172689193,3,28,0.7222934281675947
765,0.5669822047154108,0.089396,0.2522717766551476,0.5749761650555963,0.2797573760126046,0.2842322213756148,4,29,0.6730368159409035
609,0.5671233087778091,0.076591,0.21000104813255657,0.5292652269358622,0.3177418207039332,0.28354943576708325,3,20,0.6861259148790567
539,0.5673305491606394,0.074361,0.24388427026168596,0.5373869071063023,0.35201235796399255,0.28431091168390105,3,86,0.6983615382208769
688,0.5675177971522013,0.099566,0.2001008024317645,0.5310894738707277,0.3971678605279084,0.2854904263036001,3,73,0.6812111380702003
889,0.5675816287597021,0.102097,0.2818757173664074,0.5427411461401859,0.278444207666663,0.2803549647978436,3,47,0.9882412403129555
124,0.5675973842541376,0.064525,0.11581243954991777,0.7143339133420181,0.7469108849658492,0.2719037263305984,15,37,0.6569796341756601
104,0.5676063696543375,0.051233,0.12646037832083856,0.6076753884356552,0.3928921035492137,0.24911010424272542,3,40,0.6552542019505124
861,0.5680057555437088,0.093545,0.32372788759184074,0.5791978051936949,0.3407829066245457,0.2859818049105264,3,43,0.7180753151850221
577,0.5684841771920522,0.07753,0.29522264857856856,0.5308094246607955,0.3194801056560414,0.27462017553757284,4,25,0.678503062644102
746,0.5688512325286865,0.083491,0.2656064342506102,0.5663631939760215,0.3024688366548835,0.2830822238396504,3,67,0.6580979824086727
49,0.5689005752404531,0.067358,0.31637525243136866,0.970354315010153,0.31067610606990165,0.2608864505931501,4,90,0.834675978387299
420,0.5696964710950851,0.07051,0.47043807939339377,0.5304676135049905,0.28054050061294955,0.28764251018822423,4,28,0.7011634764689246
361,0.5701979746421179,0.072291,0.19950502201575127,0.5794677123179163,0.3987943561229344,0.28097174662845464,4,25,0.6633166636396178
494,0.5705123047033945,0.118704,0.20693914764723165,0.6088299437446981,0.35865837175146,0.2861777695473785,3,30,0.6685946938265517
638,0.5712483127911886,0.081087,0.25798237270026725,0.5308888055593144,0.3843360866736539,0.2963076260171795,3,69,0.6294770702170317
828,0.5717724661032358,0.092741,0.3048540299912958,0.5627681825807431,0.22745820154256247,0.2756571163642156,3,26,0.6866003918944389
