number,mae,duration,params_alpha,params_colsample_bytree,params_lambda,params_learning_rate,params_max_depth,params_num_boosted_rounds,params_subsample
336,0.5231029440959295,0.074814,0.2892196157662197,0.7950541972254956,0.6545310053528605,0.25897454877871223,14,71,0.733847410191274
250,0.5231507122516632,0.075975,0.25311449280436915,0.7584405799466629,0.5710602314165585,0.2299296103656427,13,92,0.7399510888518688
295,0.5236063301563263,0.080478,0.2809189540816758,0.7389634404161229,0.20512141587131189,0.28626197445551904,15,16,0.7168773734273394
758,0.5238527009884516,0.092539,0.2766432635211516,0.8225468203354275,0.5650005314657158,0.253056959801549,8,96,0.5158014829292172
444,0.5239290595054626,0.080776,0.266586966915386,0.835387503783336,0.48376099403517203,0.234509722627277,7,96,0.7637851455734149
111,0.5244393150011698,0.072472,0.06769407296033897,0.8433679262907661,0.4711606990768073,0.29410226112320687,8,13,0.7171327222551775
311,0.5254834393660227,0.061373,0.040111259267003374,0.7661931666686982,0.25460161955879834,0.2430978590784865,3,97,0.7416218588928083
911,0.5256434231996536,0.111886,0.19126036825773854,0.8243619303990645,0.23428947454998067,0.26403657483293586,9,53,0.7608589814521759
330,0.5258163462082545,0.0655,0.05270247425199616,0.783205754610921,0.5349082532214019,0.24192650097095147,3,99,0.776337204754723
431,0.5262944251298904,0.102755,0.2534211704454537,0.8082869518870031,0.5247292191569102,0.274466437298027,11,92,0.769621276512847
421,0.5263604869445165,0.070789,0.06500174409193313,0.7792273870457042,0.6421241947609581,0.2921363080256817,3,92,0.7452064463038381
314,0.5268019785483679,0.074911,0.024748931595235904,0.8491247872157012,0.5689891903672513,0.2866763121408408,6,99,0.7696920692158107
832,0.5272902349630991,0.117239,0.2180158475598961,0.7977253060828235,0.20955835663251915,0.27234162015307223,8,44,0.7233713686913578
404,0.5273723105589548,0.094611,0.02054809068629615,0.75099345702333,0.5259597482290743,0.2484420647496631,13,64,0.7471732345988189
965,0.5275240341822306,0.1137,0.23052331219445518,0.8132940103395924,0.25818752478003,0.26178834785061367,9,61,0.7708454993026485
873,0.5286771357059479,0.122519,0.21560895038063774,0.8225192966222713,0.22523415596199134,0.272803563311736,8,55,0.753345948866616
582,0.5287138521671295,0.093266,0.25698712029399795,0.8439379168342359,0.6520021767753064,0.27987537596000145,14,100,0.7400566630049451
750,0.5287704219420751,0.100381,0.02555416761989207,0.7941357233448739,0.6309813159278223,0.23909816402693618,7,18,0.7173592823975071
576,0.5290097693602244,0.094327,0.03434717096109809,0.8501487685247795,0.6441591175672466,0.28471191885828023,6,37,0.7352517280350133
236,0.5293264538049698,0.065581,0.2755373941548897,0.771300313436576,0.6298448118759024,0.24331296591662668,14,93,0.7589038890333089
426,0.5298545658588409,0.077806,0.3509289780193865,0.7554092164142387,0.5896361835442144,0.24452793964781375,14,94,0.7495116766242703
606,0.53021772702535,0.098575,0.06638548532040173,0.7784167714185443,0.6015797045649214,0.28804102332930903,12,93,0.7184705215229265
912,0.5304173280795416,0.1096,0.1786360685890105,0.8090389075175388,0.3117138041623061,0.27518831342282885,9,56,0.748615132594752
707,0.5304893056551615,0.103577,0.25786544068088846,0.772176041180876,0.44489238825874505,0.23823161121761438,12,93,0.7238837083295026
261,0.5305034865935644,0.076165,0.25976711728796914,0.7844564402169711,0.5106973936075386,0.29977283923793746,11,96,0.7255763323826907
771,0.5307817459106445,0.105025,0.03803864001019454,0.8166302733635977,0.5267936845040082,0.29449265403760355,12,100,0.7394171686320056
218,0.5309803684552511,0.071789,0.2572798361026211,0.7840086131595253,0.5602421373470587,0.2379553572614456,12,99,0.7498930617849158
277,0.5310502151648203,0.071181,0.3093936558407176,0.795657435589278,0.4950340127614509,0.2375924114373847,12,94,0.7510103204901492
786,0.5314122140407562,0.102815,0.2310153083161591,0.7776704564363454,0.6348829641938314,0.250179715489745,13,99,0.7784006845904413
723,0.5318122208118439,0.102195,0.06366556972870319,0.8103203354364409,0.7415694609286588,0.23561321932492413,13,96,0.7655112898925153
196,0.5320231914520264,0.077973,0.021921342945822354,0.7414841340881602,0.49041925116123597,0.1489454350982633,9,98,0.75855291774787
919,0.5321049888928732,0.111815,0.19991048881102608,0.8343354593113427,0.17459536639984102,0.2668878322561969,8,55,0.7598850879182528
411,0.5321177293856939,0.081544,0.2480310585738029,0.8517821587592136,0.18647496082177079,0.2671895046700221,14,76,0.7811847736389698
622,0.5324622790018717,0.096618,0.2531901812516803,0.759850326584958,0.579620347795844,0.28200042075331794,5,95,0.725168222245884
962,0.5324918429056803,0.122239,0.23401030006586168,0.8234184328925439,0.21296748843707516,0.2801623836985457,9,60,0.7807185956381677
519,0.5327052275339762,0.087026,0.2707058447360515,0.770529099797061,0.5812608310623503,0.23529869090746924,20,13,0.7497904700131361
528,0.5328943332036337,0.087353,0.25274295362339916,0.7970446142536379,0.5743680976347669,0.2834275127789391,12,98,0.721325850595721
754,0.5329073816537857,0.095688,0.23503777532394912,0.7672031920320074,0.574835522090068,0.24387377357252665,19,100,0.7499350008879158
543,0.5331167827049891,0.100987,0.26256878609685547,0.8219608385382968,0.24048720064334064,0.2926052914955443,10,89,0.7714684023007022
249,0.5332266390323639,0.074075,0.22397996473779117,0.7898955396677161,0.6152401162425651,0.24282102254016247,12,99,0.7287543877241578
900,0.5334142794211706,0.114304,0.20315758855974464,0.8036827209304003,0.30116550109397006,0.2737353679451695,9,53,0.7651493067331424
258,0.5335630476474762,0.071224,0.28595616173735594,0.7731520383841506,0.5331544179710588,0.22348101300213147,13,93,0.7710466149821141
443,0.5336374541123708,0.081272,0.09333524267097391,0.8147175506419649,0.44779729858892126,0.2780996570322729,12,99,0.7492788787214095
727,0.5339702715476354,0.098737,0.07307526170129477,0.8606283723145227,0.5114410119143192,0.28594492607961425,9,91,0.7490325024668498
495,0.5339933782815933,0.092409,0.2917719816142994,0.7582913543184544,0.1871006124176416,0.2489893419128152,12,100,0.7628207061399916
787,0.5341348499059677,0.09951,0.2639543256421516,0.8199895988995198,0.5743350130532432,0.23538984996636705,14,93,0.7199289738221225
877,0.5343973537286123,0.114356,0.21428746119830552,0.8401471220600826,0.23041941987293788,0.26398577556345726,8,61,0.7538060157989105
590,0.5348679622014364,0.077781,0.260182374060334,0.888200376396184,0.4543676574081047,0.22439812059463324,3,43,0.753565623301407
500,0.5353705485661825,0.084532,0.26431316468416904,0.796557229751392,0.1821784519468481,0.2431139943439936,13,99,0.7177189514220338
166,0.5354405542214712,0.076473,0.20666705653938558,0.8480088363107572,0.24249393212345483,0.28550854339112997,3,89,0.728260155639691
506,0.5354704062143961,0.084807,0.2593596263370471,0.7659683815079146,0.5975947764593488,0.23761809279546206,13,78,0.7252969345058596
396,0.5358422845602036,0.078688,0.08889945454494451,0.7685369558782442,0.1695988425689593,0.244346826951025,13,93,0.7206768298035164
222,0.5358601013819376,0.068486,0.27205625691787527,0.7886639998110169,0.572108123161101,0.23491169920371835,12,99,0.7326186786587867
216,0.5361145536104838,0.07103,0.24330052728782187,0.7751925264261367,0.6190103838135455,0.24206311495403124,13,100,0.7269109158046712
55,0.5363402565320333,0.060389,0.05231071495043975,0.8570840969353809,0.6869128633025249,0.2511468813293321,8,39,0.7125615141884718
747,0.5365098516146342,0.095437,0.24366635034589695,0.7616568423295553,0.5877725570009277,0.19760820579973953,9,97,0.6910723510919848
243,0.5365846852461497,0.069045,0.26896523467806194,0.7811695133385331,0.6879379307902747,0.23766011824811262,14,96,0.7519308654041119
388,0.5365903824567795,0.083267,0.06560227874128345,0.8622704166114571,0.6965492737419771,0.23739004594778118,7,98,0.596795203348343
254,0.5367025037606558,0.072623,0.2623092410904343,0.7802616562269282,0.5176198432147293,0.24765821700681967,12,97,0.7588666035033855
409,0.5369568864504496,0.078012,0.26158448967051484,0.8336215959103391,0.7292844544686565,0.2412518755043887,12,98,0.7359660099221093
657,0.5372388660907745,0.093106,0.22313714458467257,0.5725563178572465,0.6013130253463896,0.2874945636346227,12,99,0.7185540894904348
525,0.5376191685597101,0.088177,0.2757778995503262,0.8392036310337823,0.6695538707031816,0.2447680688859984,14,98,0.7373321896069845
180,0.5377086400985718,0.065062,0.0198878314827972,0.8675196475372029,0.46406896631351313,0.28551533639075755,6,91,0.7554670288399339
47,0.5382091403007507,0.063905,0.20021836527282677,0.772127168562017,0.2573782488606481,0.18359859294441616,7,96,0.740137453929778
801,0.538362110654513,0.105737,0.2253113969273832,0.826267464319557,0.5043659004670312,0.23757980431640296,9,85,0.726607059752618
517,0.5384210099776586,0.086292,0.25356672619215187,0.7890373650940464,0.6408510701655715,0.2502433485996464,13,53,0.7590645090566531
283,0.5384564797083536,0.072176,0.27449706098033866,0.8165079665929744,0.5062884832674938,0.24427314931648336,13,97,0.7276578726479352
165,0.5388594071070353,0.072663,0.22440728392630502,0.8683308505262602,0.2613928715644556,0.29981993644551824,7,88,0.7638442619736423
763,0.5391755600770315,0.094717,0.28246440082090774,0.7998300386059412,0.6143489228075901,0.2192488057013074,6,91,0.7233436986681375
903,0.5393418023983637,0.116709,0.2296886213453047,0.8126586715521218,0.2818323717225042,0.2752013700777833,10,52,0.7720011496509849
624,0.5393762737512589,0.097586,0.28580084555828233,0.7444670390391873,0.30473731353253763,0.228728136041871,7,10,0.7440093790383299
466,0.5394456883271536,0.08483,0.06070498618068678,0.8338414091773396,0.5602542103402262,0.2463419618191692,12,98,0.7371798356428526
437,0.5399480213721594,0.085054,0.05961670208065652,0.8229971616389998,0.5073812816658807,0.28959675855917827,8,18,0.7285453977042912
973,0.5404813687006632,0.115906,0.22509238471354492,0.8366033694804462,0.24443213789094753,0.18618687646642856,9,54,0.7534325517510136
108,0.5405133863290151,0.060936,0.04082447641747005,0.8545136463374859,0.3996203703621106,0.2696595560712958,5,15,0.7817859136243099
181,0.5405784249305725,0.063818,0.15720269571554496,0.8434105027011605,0.40682653572587657,0.29506867312704227,7,97,0.5674178644634332
305,0.5406559159358343,0.08749,0.2690151432062109,0.8367609251309719,0.6332440628236828,0.24765012352216426,12,10,0.7541425440973518
199,0.5406740258137385,0.066731,0.1633128504127236,0.8234398191300132,0.9997447575437799,0.2746279114065399,7,54,0.7765727760311522
242,0.5409968992074331,0.06778,0.2410602748953674,0.7656983235047264,0.5218549446830827,0.25548525819423695,13,100,0.7300104333402948
713,0.5416240394115448,0.101492,0.07726703291868829,0.8210521588446404,0.4797867611235603,0.29090650638149235,12,96,0.7519581695894209
479,0.5419715046882629,0.089271,0.2670900131628816,0.8283990798674689,0.551780023665418,0.24971109450838444,13,98,0.7290473815734496
380,0.5424436976512274,0.074851,0.25374509075348756,0.735890462369952,0.17879602211730344,0.1779726661001272,11,100,0.7588538014405072
447,0.5426055590311686,0.088895,0.02007286914122179,0.7465146550798842,0.566805388526427,0.24155895576985764,15,98,0.74408663120188
538,0.5427272518475851,0.09174,0.13270002009472726,0.7633418361679913,0.6924167721250645,0.2950152213261834,8,71,0.7196455872195933
420,0.5428732832272848,0.085605,0.06325041529954689,0.7454569836773373,0.6112250860981887,0.294951571314031,15,69,0.7189385616484921
449,0.5429050823052725,0.077505,0.22706294802613403,0.7383318381372405,0.5848758294751571,0.266858215967265,3,99,0.5299206652851371
470,0.5432752122481664,0.081081,0.2615142718931632,0.8551772247873072,0.5424344879136531,0.2694739806689809,11,100,0.758656760275625
975,0.5433113028605779,0.110496,0.2322006423681404,0.8340598042854148,0.17455588968108005,0.27354587857312895,9,60,0.7630285857638341
85,0.5433670481046041,0.063941,0.12940728789794143,0.8121898495214399,0.31537231965250206,0.2789690651352878,11,95,0.6830596410871059
720,0.5433889478445053,0.101876,0.07666740167897869,0.8641681381519264,0.8912552388647236,0.2431311418890883,12,97,0.758620471324705
31,0.5434232652187347,0.05996,0.20760678595366816,0.6991081461794403,0.34714843685013597,0.21985683166548656,9,86,0.6390645563298992
121,0.5435911317666372,0.059463,0.06107926004790067,0.8655808257816868,0.46091430770692104,0.29996275061819105,4,15,0.7263891881696269
285,0.543694814046224,0.069682,0.05444150112681142,0.7652179574663116,0.5351295843532651,0.2345378536012807,13,11,0.7156800034140525
362,0.5438970079024633,0.085224,0.0834025147409489,0.8500168346611134,0.16352174277670048,0.2918637355897033,12,98,0.7586177094281427
62,0.5441614588101705,0.076698,0.11221035723127976,0.8392179444144787,0.46175983957474775,0.2824070845232345,3,97,0.7485320631259677
647,0.5442441602547964,0.096438,0.05284995216533034,0.8008478140344282,0.2513829727856738,0.28882276371158544,14,94,0.7134384112950469
475,0.5451056510210037,0.085443,0.010031298714500524,0.750009891551743,0.48171593041195643,0.2558720224157014,9,94,0.7334588710482753
860,0.5451546410719553,0.106067,0.21446083449132422,0.801779838725924,0.17081753547723785,0.2652668617980425,8,54,0.7261176218308211
139,0.5455135901769003,0.063689,0.1407352469279638,0.8089741333533605,0.5144052769427934,0.2886600727082663,8,96,0.7211439198046412
768,0.5456635653972626,0.099822,0.0709887073917077,0.8319901651971582,0.6446133702399326,0.28303889910268604,9,98,0.7466955488738893
679,0.5458771785100301,0.093786,0.1980636038138455,0.867818389073447,0.6038004151360495,0.22916275191582694,14,98,0.7455119519757302
971,0.5464104463656744,0.122957,0.24009132917641285,0.8269753763431059,0.27854073231556,0.2749346326017556,9,56,0.7721404270131985
14,0.5468430270751318,0.068202,0.3253845962637342,0.7998215371494315,0.9988537914410789,0.17565195728888428,10,75,0.8686361528535078
7,0.5479737520217896,0.037331,0.013314390375101367,0.9560614432165772,0.5702851966200261,0.1558603816026593,5,65,0.8087208544021485
219,0.5481667170921961,0.094765,0.2700736522997111,0.7900564981843369,0.5358724438785232,0.24429418069955908,14,96,0.7232941640034701
287,0.5484708547592163,0.076262,0.029360062928103642,0.797196951914008,0.6008724496844536,0.24460818731802292,13,92,0.7339447199360747
540,0.5487852692604065,0.089502,0.2721333281292211,0.8649857199821402,0.5466973368333888,0.2681986581810693,12,97,0.7377921811356178
200,0.5488340159257253,0.062862,0.09501601993085898,0.890862678155862,0.17928359107510927,0.2838688736057322,5,19,0.732065817544727
761,0.5488554338614146,0.101306,0.26709058948587905,0.8421482378197674,0.5965984926022492,0.2747636298483263,13,100,0.7790762213240452
134,0.5488914450009664,0.061861,0.36709581433904304,0.8383450010506729,0.7548366907913829,0.29893288965485704,18,93,0.7418631020507538
604,0.5494438707828522,0.098019,0.24459876222955412,0.5006589462493787,0.5198390394410483,0.23718322976392298,5,61,0.69856865884582
628,0.5494788189729055,0.099993,0.018240823766262286,0.7689607847414559,0.2776969321172391,0.28468835721709645,14,14,0.7684170696715572
194,0.5498801867167155,0.062905,0.1918280237501827,0.8767459569845028,0.2471262508136885,0.29998799789456465,3,82,0.5007610521340164
123,0.5502538333336512,0.066205,0.03550313685085496,0.8432711524332948,0.43429273817383957,0.28489113641330044,8,30,0.7545021095185821
505,0.5503197014331818,0.086823,0.2800526544424427,0.8089650473312101,0.2090101175859131,0.22679699903093012,8,100,0.792135505973949
474,0.5504275510708491,0.08336,0.08378011633297969,0.7974587854622124,0.63860626780926,0.2887156272284588,13,98,0.7508791604929401
819,0.5518098175525665,0.109573,0.238142859869664,0.7737083003663856,0.21244661840353388,0.27627078464479754,12,50,0.6969098881948539
309,0.5518195629119873,0.065201,0.05143753851921294,0.7748560789382468,0.5342800792275717,0.25299168483657386,4,93,0.7463072538639838
842,0.5518947293361028,0.117937,0.22385176986757688,0.8260140498916718,0.21528213641044422,0.2755942448543624,8,54,0.696567453230564
756,0.5520186622937521,0.097155,0.2915263728071745,0.8325567450713725,0.5247207211367335,0.29981497355537673,13,63,0.7458240218917475
310,0.5520951251188914,0.070921,0.27567352133077255,0.7567069503691058,0.21627810935101036,0.28968586998620044,11,100,0.7312541640059996
462,0.5524905622005463,0.086116,0.043074097044686885,0.7077030419425986,0.534314422547314,0.251558756367738,13,57,0.7521233992922604
224,0.5526933123668035,0.073408,0.2409525200489131,0.7661084851601724,0.6079160935978003,0.2598364613717449,13,95,0.7685705233563198
452,0.5527192056179047,0.084515,0.3323357801476496,0.7715512498118661,0.2241058022805209,0.28739322108986315,13,100,0.7569003879190213
72,0.5531180600325266,0.071469,0.04750903318374455,0.8475500046961834,0.4192400977163043,0.2777371921125781,7,91,0.7532038861734003
345,0.5534399847189585,0.082211,0.2837961978345568,0.8326332391247518,0.17588722345031965,0.27790649944683016,10,98,0.7807218509042799
440,0.5536614954471588,0.08554,0.24633559857014506,0.7883829694671559,0.21974724808829105,0.25644105576752074,13,94,0.7145200342540152
605,0.5538337975740433,0.094321,0.27161787007382904,0.8503696877168484,0.5758042755211359,0.25214024335053703,7,98,0.7285400055803306
19,0.5538712541262308,0.059941,0.08136078474153954,0.9867055825464346,0.883279002769249,0.16196559505841862,16,25,0.7649871307121027
371,0.5541056990623474,0.07923,0.242126751373241,0.8413836425134288,0.5415936557560076,0.2990876279193864,15,95,0.7391795885396585
127,0.5543655802806219,0.071339,0.07288433656655978,0.8531297878546812,0.3872676383611243,0.2722936387946405,7,12,0.6967407627859845
25,0.5543672988812128,0.059193,0.3018518750963016,0.9352575784830046,0.3953259606156935,0.21288005271151136,7,55,0.7559976328252148
272,0.5544600039720535,0.075056,0.21685435068230258,0.7882493343368034,0.5153394395096608,0.2995481949149238,14,92,0.7111697931521569
964,0.554476926724116,0.116016,0.2447028835532863,0.8259467269980802,0.21577031455016163,0.27424009210570904,9,59,0.78018856024801
368,0.5545039971669515,0.085472,0.07308745006044809,0.8553210486868297,0.2735213991679273,0.2523332974173398,8,93,0.7359568021042031
834,0.5545390248298645,0.104101,0.22298300317527872,0.8128983482264557,0.2558146840426327,0.26963145795361604,8,47,0.7134193521592712
376,0.5545856803655624,0.083438,0.28154195424687994,0.7852663668566183,0.212403207075682,0.2339494043340384,12,97,0.714976997256401
694,0.5545975665251414,0.104713,0.28888185355618484,0.7536271402966725,0.5541385270100788,0.2692334840382131,16,100,0.733469406621077
781,0.5546546429395676,0.099669,0.23935569093682416,0.8378163683752383,0.562905402832086,0.24149934210880353,12,96,0.7507563300310272
427,0.5546583731969198,0.088644,0.07223968522879168,0.8394604260769032,0.4810887003709498,0.29424600444272336,12,90,0.7582764362283463
278,0.5555987507104874,0.07393,0.230042943437798,0.761556874936181,0.5665651417197185,0.23033873338239153,11,95,0.729098340305687
78,0.5556537061929703,0.059397,0.29866838272769225,0.8953949908190795,0.061160682656582255,0.15299107430873912,7,93,0.7405820760619121
644,0.5557128389676412,0.097349,0.2696541204003473,0.77570586706101,0.5546146563417804,0.26498260722886585,11,100,0.7299093355645699
476,0.555780311425527,0.075364,0.0365963255465798,0.7629695721493968,0.3125594022603365,0.24152222115759245,3,100,0.7679114141163963
607,0.5559352735678355,0.096977,0.22792101223542466,0.8767597243335518,0.5676784662413349,0.24581577434161464,8,95,0.7522456347807626
879,0.556263193488121,0.106933,0.22036394119906194,0.8158286225227288,0.21288029076676762,0.2766253234000106,8,48,0.5234349007383403
701,0.5564143508672714,0.0969,0.33837903409306447,0.5589727078142462,0.5336545286841958,0.29985104793823697,13,97,0.7225414430122049
146,0.556450366973877,0.063396,0.1580691199825636,0.8211022933836294,0.15826776289503233,0.26696928445435697,5,91,0.7709034966723337
349,0.5565022826194763,0.083834,0.29905899837080213,0.811705292961593,0.010148931145146034,0.28795829372328124,9,100,0.7555235471375933
60,0.5568143824736277,0.055132,0.13720507161672346,0.9149751742377904,0.6296820656349424,0.29925550894456227,4,20,0.7908813299097498
578,0.5569813052813212,0.089853,0.039101693286538744,0.8526958881695927,0.6089147864824521,0.23430293522835186,8,87,0.7148983488313438
503,0.557054673631986,0.087998,0.28672637072172263,0.7847168120347217,0.5092478541156871,0.2542641074806219,12,94,0.6824367123051823
616,0.5572042763233185,0.078445,0.2571148380287207,0.8449234699385337,0.43575302575626396,0.2949912027539364,3,96,0.7628052204849091
678,0.5574071307977041,0.097927,0.030658042620573665,0.834865759127097,0.6670657614448492,0.29072108574587724,13,95,0.7166120632786904
356,0.5577920923630396,0.073168,0.30334741914067065,0.8458120661722365,0.03692235167116015,0.2811886481782091,9,96,0.6112312225904221
966,0.5584115833044052,0.115806,0.24101683011507985,0.8268903692933706,0.2229763482529575,0.2704638988804322,10,66,0.7741745198355167
673,0.5584618051846822,0.097236,0.30347832298824146,0.8390290135678219,0.49134993758325096,0.2995284437026216,12,96,0.7471190106945498
137,0.5587658087412516,0.063677,0.03073862031144909,0.8477187639411384,0.5428192862135798,0.2751166586340827,13,46,0.6992630064538726
316,0.5588403046131134,0.078054,0.2711467024799311,0.8295770178734237,0.5973029090035165,0.23994770311483085,13,97,0.6435377068045416
905,0.5591247230768204,0.116818,0.18678614114154832,0.8199120433073184,0.2581349161516286,0.26203774883802916,9,53,0.8618220726086486
568,0.5602451463540395,0.096428,0.010463749434753644,0.86392905200439,0.6405359111795157,0.2996361820415938,7,70,0.7262287110373752
239,0.5604051748911539,0.072036,0.26448337429879193,0.7597811085352931,0.5428674674011554,0.22662547256597032,12,94,0.7135519867399388
419,0.560585598150889,0.09693,0.0795234810410886,0.8270641675453967,0.5675091620540879,0.299595424407043,8,15,0.7302653760773054
133,0.5610838135083517,0.056771,0.097877804879685,0.6704150719211459,0.439196225463843,0.2797488844513618,4,16,0.5929244617501589
688,0.5613059351841608,0.094959,0.2534388781327805,0.8343809940850696,0.5580539621852567,0.277746373387701,14,92,0.7533187468937359
524,0.5615451633930206,0.081197,0.018479188224178798,0.7646109996369004,0.28151736189508597,0.28714223220195273,3,17,0.650345123546513
610,0.5617777109146118,0.093905,0.2682854595432029,0.8210322689183006,0.47445717293729517,0.2999914452917904,13,99,0.7099252931961079
504,0.5620746711889902,0.084771,0.3153648615352508,0.8433679224011953,0.34389997352115104,0.2896323325102166,14,27,0.7576633589859134
83,0.5621103545029958,0.062292,0.15066774571033759,0.8277260749295018,0.6597828902471057,0.2586579569770487,8,88,0.7603830804010074
190,0.562695304552714,0.071517,0.07665702728542917,0.8714609897726852,0.3742769148644735,0.21636047078423493,9,15,0.7863550207391025
669,0.5627655883630117,0.091513,0.27530820221990393,0.843797898490114,0.5936434971931193,0.28059507614211304,13,94,0.7431471128305982
300,0.5630094806353251,0.083464,0.2756497220897302,0.7507551858269481,0.5245285454582987,0.27622785659568344,15,97,0.7504186466076727
486,0.5632923046747843,0.088651,0.25284713258915764,0.8352820839107,0.15317299992731567,0.26978860950387884,13,98,0.7660580619639726
730,0.5639492571353912,0.098128,0.06848620120973263,0.8758339949473367,0.35965749996396745,0.29061523590423716,12,16,0.6729773175303767
674,0.5641729334990183,0.099165,0.2651558963901609,0.6733470416022027,0.5474440757239467,0.2866209229435397,8,100,0.7200817680097422
478,0.5642083684603373,0.075515,0.25854319650970353,0.783605390614041,0.2553320490834506,0.2945963579271781,4,91,0.7426817467869758
324,0.564365436633428,0.074912,0.032555476387022636,0.7447438462488828,0.23266380464010727,0.24576925666675478,12,17,0.758374462460956
262,0.5648908267418543,0.069901,0.24757929712484913,0.8048128509150658,0.6156448708950671,0.2602779092102976,14,100,0.7607106902806964
779,0.5650330086549123,0.10308,0.21923298893371104,0.794201598193953,0.19715976790869383,0.24946609044202714,13,98,0.7693836440000654
148,0.5650463104248047,0.072204,0.011925929082237326,0.8012266873044904,0.11789254077112832,0.2997819053506063,6,14,0.814630504534008
136,0.5651183774073919,0.05967,0.017125673758990642,0.8573584917535406,0.465880423693287,0.16158248138782694,6,42,0.7582609234367624
151,0.5655887623627981,0.068543,0.045236182408283074,0.8277556899717153,0.22206340496737884,0.2999768880842226,7,100,0.7936651833842687
909,0.5657283316055933,0.120172,0.21725014670766385,0.8323136636336561,0.23090324240745275,0.2677615787198163,9,49,0.7707399868571357
489,0.5657866497834524,0.081051,0.22222785635778403,0.8169742461129863,0.2284592503481419,0.2645413921030048,7,96,0.7091919799016022
412,0.5661812623341879,0.08334,0.27021171210717876,0.7531249680139595,0.561315620651446,0.29217113577044995,13,99,0.7426194537424222
416,0.5665292839209238,0.09343,0.2575868715486828,0.7361033836934638,0.2087193545432506,0.2871595761292668,12,97,0.760813860540781
365,0.5667637487252554,0.074716,0.29253642832900156,0.8350729028023545,0.6179555121586233,0.2874939161567368,12,96,0.5535014043354717
795,0.566955621043841,0.101126,0.39850011703768123,0.7886972679941298,0.18505132754366618,0.27850760039310346,12,79,0.7489308879531996
341,0.5670329531033834,0.082542,0.25753171175012346,0.8431865718899103,0.24246029565061947,0.27904032092130776,8,100,0.7745233198070129
174,0.5677021990219752,0.063003,0.23352654133107098,0.8174040481313058,0.09369336567857195,0.29974140863092613,4,13,0.724813714505107
372,0.568035845955213,0.074188,0.2693788573713531,0.776137886884872,0.6779192923329035,0.2649208340230464,13,98,0.7652648763421516
955,0.568275511264801,0.127844,0.2256516015682638,0.8056388540693591,0.2288399501728698,0.2572841586103877,9,56,0.7673840101699837
28,0.5685272316137949,0.050851,0.260610126829188,0.7895422183556645,0.8722971334647092,0.1887467187281712,4,70,0.7898554070923753
77,0.5685752630233765,0.058356,0.11131603691532868,0.939039937988532,0.23717219772237558,0.19287495483082703,9,52,0.7133412287807164
319,0.5687090456485748,0.065779,0.2861688864845694,0.8014007152829743,0.46326067122347825,0.2772945487605042,5,12,0.7044114691091025
751,0.5687228888273239,0.099947,0.25494832066824585,0.7789832816015182,0.602869636045286,0.2915986649256599,8,95,0.7023277956348579
986,0.5688644448916117,0.124353,0.2488723024411594,0.8445609887752961,0.22487005569684768,0.2791042014429453,9,62,0.7980247749003546
944,0.5689815084139506,0.114952,0.24389826605620352,0.8165756195038143,0.2646888687375536,0.2665662696510019,9,54,0.7224262710583113
71,0.5691333065430323,0.064117,0.06731711239535329,0.8266137112396815,0.38034949260552414,0.21101312341251416,6,94,0.7738885198680964
945,0.5692955404520035,0.113676,0.23422960220415356,0.8033062041712482,0.22291621599508407,0.25819401356793154,9,58,0.7121652105091404
547,0.5696423997481664,0.080391,0.040807850150959,0.8312554528725318,0.2112643564484985,0.2945926285057298,4,88,0.7569579449507225
263,0.5699794391791025,0.068346,0.26807505440903395,0.7470204134651868,0.5688128248229082,0.2909636989935789,13,93,0.7334345877033768
757,0.5700527876615524,0.097622,0.35005185735109934,0.8468412072583825,0.18493713445947113,0.2321565447498304,12,98,0.5466935516876308
623,0.5705466369787852,0.094932,0.26397801922340347,0.8333821475416963,0.6648904928603534,0.24042806843654535,14,100,0.614027639169014
748,0.5708005527655283,0.100784,0.270373333506226,0.8414040809265653,0.5542029057403496,0.2950209338224895,6,68,0.7575537299818299
187,0.5708838949600855,0.066326,0.22939417476041868,0.860692663224108,0.23387772707307308,0.2833148484969599,6,89,0.8673194268478903
408,0.5710200568040212,0.07979,0.2854252422274546,0.7800289305775444,0.15742037613464527,0.19357459786971795,13,96,0.5784121756138416
355,0.5718341916799545,0.077845,0.27446321377927346,0.802254899192618,0.19536243046555626,0.29149335644381913,8,98,0.7630299952782581
849,0.5720979074637095,0.114819,0.2166504396773254,0.8101441192507957,0.22537001657196415,0.26790809435312113,8,54,0.7320198034409234
583,0.5723719497521719,0.090935,0.23089095555481787,0.8737978813928796,0.6297469900419631,0.2647525662642382,5,93,0.7235334643026686
799,0.5724450995524725,0.102838,0.25301895882879155,0.8582426027850573,0.558010471713255,0.23069702105772172,8,98,0.7118504076068707
383,0.5726040999094645,0.085887,0.010497782331921123,0.8064230159708551,0.07517372212547466,0.24699782926155067,9,91,0.7251232083468019
290,0.5729252497355143,0.070926,0.23586826684407608,0.7579897584683,0.5210613575729228,0.24998777285874013,13,94,0.7743643130505123
828,0.5732962588469187,0.119056,0.19962531922299773,0.8029613586457014,0.2551862973247324,0.2665920938847844,8,47,0.7081399221170516
537,0.5738023867209753,0.089395,0.10829553378325113,0.7493758797835601,0.5974252017896455,0.28602960055399046,9,99,0.7084830814576645
57,0.5738743990659714,0.073233,0.0327074237805057,0.9485539098731712,0.37019141106524067,0.20453563183142703,15,84,0.7410946422118281
